time-id,method,spot,id
3,neighborhood,hot,714
3,neighborhood,hot,727
3,neighborhood,hot,733
3,neighborhood,hot,736
3,neighborhood,hot,746
3,neighborhood,hot,756
3,neighborhood,hot,759
3,neighborhood,hot,761
3,neighborhood,hot,763
3,neighborhood,hot,765
3,neighborhood,hot,766
3,neighborhood,hot,769
3,neighborhood,hot,771
3,neighborhood,hot,780
3,neighborhood,hot,783
3,neighborhood,hot,786
3,neighborhood,hot,797
3,state,cold,128
3,state,cold,190
3,state,cold,209
3,state,cold,276
3,state,cold,352
3,state,cold,371
3,state,cold,414
3,state,cold,416
3,state,cold,441
3,state,cold,443
3,state,cold,453
3,state,cold,455
3,state,cold,475
3,state,cold,555
3,state,cold,574
3,state,cold,635
3,state,cold,645
3,state,cold,686
3,state,cold,728
3,state,cold,731
3,state,cold,794
3,state,hot,103
3,state,hot,104
3,state,hot,106
3,state,hot,120
3,state,hot,124
3,state,hot,145
3,state,hot,150
3,state,hot,171
3,state,hot,174
3,state,hot,179
3,state,hot,188
3,state,hot,193
3,state,hot,216
3,state,hot,218
3,state,hot,222
3,state,hot,233
3,state,hot,238
3,state,hot,251
3,state,hot,252
3,state,hot,259
3,state,hot,272
3,state,hot,287
3,state,hot,290
3,state,hot,295
3,state,hot,303
3,state,hot,310
3,state,hot,311
3,state,hot,313
3,state,hot,315
3,state,hot,321
3,state,hot,329
3,state,hot,331
3,state,hot,334
3,state,hot,343
3,state,hot,350
3,state,hot,351
3,state,hot,354
3,state,hot,355
3,state,hot,359
3,state,hot,361
3,state,hot,362
3,state,hot,377
3,state,hot,387
3,state,hot,395
3,state,hot,403
3,state,hot,407
3,state,hot,409
3,state,hot,411
3,state,hot,421
3,state,hot,429
3,state,hot,445
3,state,hot,450
3,state,hot,463
3,state,hot,465
3,state,hot,467
3,state,hot,468
3,state,hot,480
3,state,hot,489
3,state,hot,493
3,state,hot,513
3,state,hot,521
3,state,hot,531
3,state,hot,533
3,state,hot,546
3,state,hot,570
3,state,hot,577
3,state,hot,583
3,state,hot,592
3,state,hot,600
3,state,hot,613
3,state,hot,640
3,state,hot,650
3,state,hot,714
3,state,hot,720
3,state,hot,722
3,state,hot,729
3,state,hot,742
3,state,hot,746
3,state,hot,765
3,state,hot,769
3,state,hot,770
3,state,hot,816
4,neighborhood,cold,102
4,neighborhood,cold,112
4,neighborhood,cold,116
4,neighborhood,cold,121
4,neighborhood,cold,126
4,neighborhood,cold,128
4,neighborhood,cold,130
4,neighborhood,cold,133
4,neighborhood,cold,137
4,neighborhood,cold,147
4,neighborhood,cold,151
4,neighborhood,cold,154
4,neighborhood,cold,157
4,neighborhood,cold,176
4,neighborhood,cold,178
4,neighborhood,cold,197
4,neighborhood,cold,200
4,neighborhood,cold,201
4,neighborhood,cold,204
4,neighborhood,cold,212
4,neighborhood,cold,215
4,neighborhood,cold,219
4,neighborhood,cold,220
4,neighborhood,cold,221
