id,time-id,mean,sd
187.0,7,7.53,11.57
187.0,8,8.61,11.91
187.0,9,19.39,16.63
187.0,10,38.28,29.29
187.0,11,49.94,23.06
187.0,12,61.36,34.68
187.0,13,77.11,38.74
187.0,14,76.69,35.28
187.0,15,80.72,59.56
187.0,16,107.50,99.55
187.0,17,164.25,192.72
187.0,18,394.19,460.26
187.0,19,537.36,689.41
187.0,20,760.28,847.42
187.0,21,918.64,977.79
187.0,22,1231.03,1134.55
187.0,23,1185.47,915.87
187.0,24,871.00,758.44
187.0,25,695.50,581.54
188.0,1,0.08,0.55
188.0,2,0.63,2.87
188.0,3,2.51,15.02
188.0,4,4.55,21.27
188.0,5,15.47,84.36
188.0,6,7.25,28.68
188.0,7,18.94,83.08
188.0,8,24.20,106.19
188.0,9,35.22,136.82
188.0,10,41.53,127.42
188.0,11,45.69,132.62
188.0,12,48.39,128.16
188.0,13,40.25,99.80
188.0,14,40.57,105.73
188.0,15,35.55,78.29
188.0,16,44.51,98.39
188.0,17,67.73,133.38
188.0,18,114.31,210.73
188.0,19,143.92,210.72
188.0,20,159.57,210.06
188.0,21,170.59,273.22
188.0,22,185.31,264.99
188.0,23,232.86,414.01
188.0,24,277.18,436.11
188.0,25,331.98,523.00
189.0,1,0.48,1.67
189.0,2,1.62,4.60
189.0,3,1.90,4.75
189.0,4,2.31,4.24
189.0,5,5.59,9.49
189.0,6,3.97,8.88
189.0,7,6.55,10.63
189.0,8,10.34,15.22
189.0,9,13.07,17.23
189.0,10,32.90,39.67
189.0,11,45.07,50.65
189.0,12,109.28,167.07
189.0,13,108.83,161.10
189.0,14,119.79,162.96
189.0,15,169.48,299.79
189.0,16,396.24,1127.49
189.0,17,691.86,2056.86
189.0,18,1056.86,2822.72
189.0,19,1478.24,3223.17
189.0,20,2001.38,3871.06
189.0,21,2695.69,5958.03
189.0,22,3204.31,5240.47
189.0,23,3489.76,6436.56
189.0,24,3643.76,6098.20
189.0,25,3799.48,6344.29
190.0,1,0.04,0.20
190.0,2,0.24,0.65
190.0,3,0.12,0.43
190.0,4,0.60,2.94
190.0,5,0.44,2.16
190.0,6,0.08,0.27
190.0,7,0.40,1.39
190.0,8,1.00,2.59
190.0,9,1.44,2.45
190.0,10,7.28,7.84
190.0,11,12.76,17.28
190.0,12,26.40,24.61
190.0,13,41.28,39.51
190.0,14,55.84,54.26
190.0,15,43.72,46.19
190.0,16,47.08,55.32
190.0,17,51.68,66.84
190.0,18,77.80,134.07
190.0,19,123.80,237.67
190.0,20,168.68,372.10
190.0,21,183.72,350.99
190.0,22,198.84,350.83
190.0,23,312.44,543.23
190.0,24,480.96,821.89
190.0,25,768.04,1234.08
191.0,1,0.21,1.01
191.0,2,0.52,2.56
191.0,3,2.34,6.08
191.0,4,3.01,7.01
191.0,5,7.08,20.65
191.0,6,11.55,28.81
191.0,7,14.79,32.31
191.0,8,24.23,53.38
191.0,9,26.85,48.32
191.0,10,37.86,41.19
191.0,11,40.58,33.60
191.0,12,50.86,44.81
191.0,13,69.86,72.95
191.0,14,92.08,102.80
191.0,15,115.73,167.25
191.0,16,125.77,178.38
191.0,17,183.31,300.61
191.0,18,250.87,317.42
191.0,19,390.20,501.38
191.0,20,512.01,612.65
191.0,21,660.39,848.61
191.0,22,810.49,1048.83
191.0,23,936.51,1327.72
191.0,24,948.45,1277.45
191.0,25,1014.37,1329.18
192.0,1,0.62,2.38
192.0,2,0.94,2.19
192.0,3,3.84,8.43
192.0,4,14.16,43.39
192.0,5,19.75,45.99
192.0,6,22.88,54.58
192.0,7,40.91,91.98
192.0,8,57.66,137.44
192.0,9,62.97,114.34
192.0,10,83.12,110.06
192.0,11,120.59,151.81
192.0,12,109.41,127.72
192.0,13,122.19,174.43
192.0,14,126.47,175.97
192.0,15,139.53,186.72
192.0,16,145.91,172.00
192.0,17,185.66,218.05
192.0,18,232.00,298.56
192.0,19,319.66,451.74
192.0,20,402.19,504.91
192.0,21,446.34,528.58
192.0,22,506.81,536.65
192.0,23,551.91,598.56
192.0,24,554.12,647.94
192.0,25,639.88,790.33
193.0,1,0.04,0.20
193.0,2,0.20,0.63
193.0,3,0.12,0.43
193.0,4,0.60,2.94
193.0,5,0.44,2.16
193.0,6,0.08,0.27
193.0,7,0.40,1.39
193.0,8,1.00,2.59
193.0,9,1.28,2.41
193.0,10,6.36,7.27
193.0,11,10.84,15.87
193.0,12,23.28,22.75
193.0,13,37.04,38.00
193.0,14,51.48,54.19
193.0,15,41.96,46.94
193.0,16,44.64,55.91
193.0,17,48.00,66.17
193.0,18,69.60,130.86
193.0,19,118.52,238.08
193.0,20,155.92,370.41
193.0,21,171.80,350.47
193.0,22,187.72,351.66
193.0,23,293.72,542.82
193.0,24,467.76,822.03
193.0,25,723.16,1232.25
194.0,1,0.19,0.66
194.0,2,0.67,1.64
194.0,3,0.43,0.79
194.0,4,0.00,0.00
194.0,5,0.00,0.00
194.0,6,0.00,0.00
194.0,7,0.00,0.00
194.0,8,91.29,230.32
194.0,9,64.86,149.03
194.0,10,60.81,124.34
194.0,11,106.52,169.23
194.0,12,164.71,215.40
194.0,13,199.57,261.24
194.0,14,283.52,458.81
194.0,15,289.33,444.61
194.0,16,378.38,634.47
194.0,17,530.29,889.37
194.0,18,827.19,1318.13
194.0,19,1343.29,2230.23
194.0,20,1475.81,2336.90
194.0,21,1599.14,2362.77
194.0,22,1833.10,2413.65
194.0,23,2014.62,2305.71
194.0,24,2020.95,2245.92
194.0,25,1994.14,2071.69
195.0,1,0.00,0.00
195.0,2,0.07,0.25
195.0,3,0.07,0.25
195.0,4,0.00,0.00
195.0,5,0.00,0.00
195.0,6,0.00,0.00
195.0,7,0.00,0.00
195.0,8,0.00,0.00
195.0,9,0.33,0.70
195.0,10,1.27,3.80
195.0,11,0.73,1.77
195.0,12,7.53,6.15
195.0,13,18.13,22.46
195.0,14,34.47,23.36
195.0,15,26.40,20.26
195.0,16,17.93,14.61
195.0,17,17.80,15.69
195.0,18,19.67,21.81
195.0,19,17.13,22.04
195.0,20,33.27,40.90
195.0,21,33.13,58.59
195.0,22,30.87,46.35
195.0,23,31.53,73.26
195.0,24,39.40,88.28
195.0,25,49.60,75.51
196.0,1,0.00,0.00
196.0,2,0.00,0.00
196.0,3,0.83,1.80
196.0,4,0.10,0.40
196.0,5,0.14,0.43
196.0,6,0.00,0.00
196.0,7,0.34,0.99
196.0,8,0.79,2.12
196.0,9,1.28,5.32
196.0,10,9.24,23.13
196.0,11,31.69,51.89
196.0,12,56.00,68.02
196.0,13,29.59,40.65
196.0,14,23.31,23.91
196.0,15,16.10,62.38
196.0,16,79.93,416.55
196.0,17,130.34,630.33
196.0,18,501.59,1457.33
196.0,19,415.62,946.35
196.0,20,586.48,832.78
196.0,21,784.17,1090.41
196.0,22,1022.83,1325.31
196.0,23,175.07,477.55
196.0,24,221.31,638.93
196.0,25,289.31,878.17
197.0,1,0.00,0.00
197.0,2,0.00,0.00
197.0,3,0.09,0.28
197.0,4,0.39,1.44
197.0,5,0.57,2.04
197.0,6,1.43,4.87
197.0,7,2.39,9.12
197.0,8,4.13,11.41
197.0,9,4.22,8.97
197.0,10,6.78,7.16
197.0,11,15.26,20.46
197.0,12,34.43,41.46
197.0,13,45.87,40.50
197.0,14,42.26,54.63
197.0,15,27.30,29.63
197.0,16,30.96,33.92
197.0,17,48.48,50.15
197.0,18,91.65,89.28
197.0,19,142.87,190.01
197.0,20,222.91,251.61
197.0,21,392.43,432.86
197.0,22,468.22,495.36
197.0,23,477.78,581.98
197.0,24,582.70,657.79
197.0,25,892.52,1243.24
198.0,1,0.00,0.00
198.0,2,0.00,0.00
198.0,3,0.83,1.80
198.0,4,0.10,0.40
198.0,5,0.14,0.43
198.0,6,0.00,0.00
198.0,7,0.17,0.46
198.0,8,0.79,2.12
198.0,9,1.10,5.28
198.0,10,9.31,23.10
198.0,11,32.03,51.72
198.0,12,57.07,67.49
198.0,13,29.59,40.65
198.0,14,23.59,23.74
198.0,15,16.17,62.36
198.0,16,79.93,416.55
198.0,17,130.34,630.33
198.0,18,494.31,1459.29
198.0,19,416.14,946.23
198.0,20,575.76,837.66
198.0,21,770.90,1096.21
198.0,22,1014.07,1328.42
198.0,23,175.07,477.55
198.0,24,221.31,638.93
198.0,25,282.76,879.59
199.0,1,0.44,1.12
199.0,2,1.28,2.98
199.0,3,1.66,5.04
199.0,4,11.25,36.79
199.0,5,28.25,108.74
199.0,6,52.72,204.39
199.0,7,83.25,338.48
199.0,8,128.44,494.14
199.0,9,172.75,723.87
199.0,10,147.84,581.83
199.0,11,185.25,778.05
199.0,12,235.75,979.03
199.0,13,195.06,737.70
199.0,14,207.38,746.14
199.0,15,246.75,763.64
199.0,16,241.34,616.09
199.0,17,280.69,610.07
199.0,18,368.41,728.25
199.0,19,403.50,738.99
199.0,20,439.50,689.52
199.0,21,455.56,714.00
199.0,22,481.59,753.56
199.0,23,490.31,787.24
199.0,24,487.97,678.74
199.0,25,531.06,790.17
200.0,1,0.07,0.36
200.0,2,0.03,0.18
200.0,3,0.62,2.06
200.0,4,1.14,4.92
200.0,5,0.24,0.93
200.0,6,1.34,3.96
200.0,7,2.79,6.22
200.0,8,7.10,21.57
200.0,9,17.55,40.66
200.0,10,28.00,49.66
200.0,11,37.21,41.58
200.0,12,56.14,59.60
200.0,13,58.03,63.16
200.0,14,68.41,73.72
200.0,15,96.41,135.05
200.0,16,123.83,225.79
200.0,17,219.90,440.15
200.0,18,267.79,572.66
200.0,19,389.07,868.26
200.0,20,511.48,863.85
200.0,21,677.59,923.03
200.0,22,802.79,914.06
200.0,23,1029.00,994.79
200.0,24,1400.10,1441.53
200.0,25,1558.48,1699.71
201.0,1,0.21,1.01
201.0,2,0.52,2.56
201.0,3,2.34,6.08
201.0,4,3.00,7.02
201.0,5,7.34,20.70
201.0,6,11.52,28.81
201.0,7,15.10,32.31
201.0,8,24.25,53.37
201.0,9,26.92,48.29
201.0,10,38.18,41.11
201.0,11,40.94,33.34
201.0,12,51.46,44.77
201.0,13,70.90,72.68
201.0,14,92.58,102.63
201.0,15,116.20,167.15
201.0,16,126.00,178.32
201.0,17,184.15,300.38
201.0,18,251.86,317.03
201.0,19,392.10,500.63
201.0,20,512.17,612.57
201.0,21,659.96,848.82
201.0,22,810.23,1048.95
201.0,23,935.66,1328.02
201.0,24,946.18,1278.10
201.0,25,1015.82,1328.78
202.0,1,0.21,1.01
202.0,2,0.52,2.56
202.0,3,2.30,6.08
202.0,4,2.92,6.99
202.0,5,7.32,20.71
202.0,6,11.31,28.78
202.0,7,14.82,32.32
202.0,8,23.90,53.37
202.0,9,26.49,48.36
202.0,10,37.89,41.19
202.0,11,40.61,33.59
202.0,12,50.82,44.80
202.0,13,68.77,72.08
202.0,14,89.30,100.55
202.0,15,113.73,166.63
202.0,16,123.97,178.11
202.0,17,180.76,300.27
202.0,18,248.18,317.36
202.0,19,389.56,501.51
202.0,20,510.04,613.40
202.0,21,659.44,849.05
202.0,22,809.42,1049.29
202.0,23,936.58,1327.69
202.0,24,949.00,1277.25
202.0,25,1016.86,1328.42
203.0,1,1.12,3.28
203.0,2,3.41,9.94
203.0,3,13.18,50.98
203.0,4,32.68,133.06
203.0,5,55.44,196.60
203.0,6,35.47,148.56
203.0,7,153.76,614.15
203.0,8,284.91,933.20
203.0,9,425.44,1292.69
203.0,10,684.91,2349.55
203.0,11,978.50,3422.28
203.0,12,819.53,2330.69
203.0,13,1012.68,2924.99
203.0,14,1196.03,3201.30
203.0,15,1540.26,4005.32
203.0,16,1945.56,4684.06
203.0,17,2266.00,5189.34
203.0,18,2484.97,5221.63
203.0,19,3185.18,6476.19
203.0,20,3728.74,7596.31
203.0,21,4253.50,8209.57
203.0,22,4550.79,6991.14
203.0,23,4750.79,7114.33
203.0,24,4962.29,7163.35
203.0,25,5967.53,8029.06
204.0,1,0.62,2.38
204.0,2,0.94,2.19
204.0,3,3.97,8.40
204.0,4,14.84,43.34
204.0,5,20.03,45.89
204.0,6,22.94,54.56
204.0,7,41.03,91.92
204.0,8,57.69,137.43
204.0,9,63.16,114.24
204.0,10,84.19,109.41
204.0,11,122.06,150.88
204.0,12,110.41,127.00
204.0,13,122.78,174.07
204.0,14,128.84,174.84
204.0,15,142.19,185.40
204.0,16,152.97,170.58
204.0,17,202.59,224.39
204.0,18,252.41,305.54
204.0,19,345.69,458.93
204.0,20,425.06,508.09
204.0,21,465.56,528.28
204.0,22,538.97,544.36
204.0,23,587.50,604.41
204.0,24,584.66,656.98
204.0,25,671.56,792.15
205.0,1,0.08,0.55
205.0,2,0.69,2.89
205.0,3,2.75,15.07
205.0,4,6.82,26.27
205.0,5,17.08,84.83
205.0,6,10.69,36.90
205.0,7,23.53,89.14
205.0,8,30.53,115.78
205.0,9,40.78,145.65
205.0,10,47.53,139.19
205.0,11,50.43,141.61
205.0,12,57.82,148.31
205.0,13,52.14,133.23
205.0,14,50.45,129.01
205.0,15,46.33,107.54
205.0,16,57.51,131.97
205.0,17,79.82,155.32
205.0,18,132.82,242.08
205.0,19,173.37,285.54
205.0,20,200.18,341.50
205.0,21,215.51,404.41
205.0,22,223.00,358.85
205.0,23,265.49,461.26
205.0,24,316.49,498.90
205.0,25,380.33,601.99
206.0,1,0.00,0.00
206.0,2,0.31,0.97
206.0,3,0.58,1.36
206.0,4,0.89,3.89
206.0,5,0.56,1.85
206.0,6,3.89,9.83
206.0,7,6.94,10.55
206.0,8,7.58,10.00
206.0,9,19.94,16.47
206.0,10,37.00,29.54
206.0,11,50.14,23.00
206.0,12,61.75,34.31
206.0,13,78.33,38.15
206.0,14,76.36,35.40
206.0,15,80.39,59.58
206.0,16,109.06,98.76
206.0,17,165.78,192.12
206.0,18,400.11,459.04
206.0,19,545.17,688.78
206.0,20,772.75,849.77
206.0,21,919.97,977.74
206.0,22,1226.19,1134.72
206.0,23,1183.50,916.18
206.0,24,875.25,757.17
206.0,25,703.36,578.39
207.0,1,0.00,0.00
207.0,2,0.00,0.00
207.0,3,0.76,1.79
207.0,4,0.10,0.40
207.0,5,0.14,0.43
207.0,6,0.00,0.00
207.0,7,0.34,0.99
207.0,8,0.45,1.22
207.0,9,1.24,5.33
207.0,10,8.41,22.94
207.0,11,30.34,51.91
207.0,12,55.24,68.10
207.0,13,29.00,40.83
207.0,14,23.48,23.82
207.0,15,16.17,62.36
207.0,16,79.93,416.55
207.0,17,130.34,630.33
207.0,18,487.10,1460.15
207.0,19,404.62,946.95
207.0,20,553.31,834.49
207.0,21,724.59,1078.50
207.0,22,997.34,1329.54
207.0,23,141.48,453.84
207.0,24,190.97,627.73
207.0,25,266.45,876.77
209.0,1,0.48,1.67
209.0,2,1.62,4.60
209.0,3,2.21,4.91
209.0,4,2.34,4.22
209.0,5,5.69,9.44
209.0,6,4.00,8.86
209.0,7,6.69,10.57
209.0,8,10.79,15.10
209.0,9,14.17,17.38
209.0,10,33.97,39.19
209.0,11,47.14,49.99
209.0,12,113.90,165.83
209.0,13,118.14,162.39
209.0,14,126.76,162.09
209.0,15,177.62,299.12
209.0,16,402.66,1126.03
209.0,17,699.86,2055.08
209.0,18,1067.14,2820.08
209.0,19,1499.45,3217.62
209.0,20,2015.97,3865.79
209.0,21,2705.45,5954.86
209.0,22,3215.48,5235.87
209.0,23,3504.66,6430.99
209.0,24,3659.00,6090.93
209.0,25,3805.28,6341.62
210.0,1,0.20,0.60
210.0,2,0.10,0.30
210.0,3,1.00,1.90
210.0,4,1.50,3.29
210.0,5,0.20,0.40
210.0,6,0.00,0.00
210.0,7,1.00,1.26
210.0,8,1.30,1.27
210.0,9,2.20,3.57
210.0,10,12.00,19.13
210.0,11,16.20,23.56
210.0,12,15.90,16.92
210.0,13,23.50,25.82
210.0,14,26.60,30.53
210.0,15,35.00,42.58
210.0,16,35.70,35.04
210.0,17,35.00,37.82
210.0,18,43.60,44.97
210.0,19,79.30,79.99
210.0,20,100.70,84.57
210.0,21,123.60,96.25
210.0,22,122.20,82.02
210.0,23,146.10,122.74
210.0,24,177.50,131.32
210.0,25,185.50,151.31
211.0,1,0.25,0.83
211.0,2,0.25,0.60
211.0,3,1.33,2.29
211.0,4,1.08,1.75
211.0,5,0.58,1.19
211.0,6,0.50,1.38
211.0,7,1.83,3.44
211.0,8,1.33,2.36
211.0,9,2.42,3.84
211.0,10,13.42,17.80
211.0,11,46.50,51.19
211.0,12,71.25,65.38
211.0,13,94.00,100.80
211.0,14,74.17,71.46
211.0,15,77.92,61.70
211.0,16,77.08,59.42
211.0,17,44.75,49.87
211.0,18,103.08,132.00
211.0,19,175.83,216.31
211.0,20,194.17,212.06
211.0,21,300.00,357.50
211.0,22,358.17,446.51
211.0,23,407.08,443.51
211.0,24,538.00,543.28
211.0,25,731.75,732.19
212.0,1,0.25,0.83
212.0,2,0.25,0.60
212.0,3,1.33,2.29
212.0,4,1.08,1.75
212.0,5,0.58,1.19
212.0,6,0.50,1.38
212.0,7,1.83,3.44
212.0,8,1.33,2.36
212.0,9,2.42,3.84
212.0,10,12.92,18.05
212.0,11,47.25,50.59
212.0,12,70.25,65.87
212.0,13,92.92,101.44
212.0,14,75.58,70.25
212.0,15,79.92,59.66
212.0,16,77.67,58.80
212.0,17,44.92,49.76
212.0,18,102.25,132.59
212.0,19,174.33,217.42
212.0,20,191.92,213.85
212.0,21,299.42,357.94
212.0,22,357.17,447.14
212.0,23,409.00,442.18
212.0,24,541.58,540.50
212.0,25,736.17,728.64
213.0,1,0.00,0.00
213.0,2,0.14,0.35
213.0,3,0.00,0.00
213.0,4,0.00,0.00
213.0,5,0.00,0.00
213.0,6,0.00,0.00
213.0,7,0.00,0.00
213.0,8,0.14,0.35
213.0,9,0.00,0.00
213.0,10,0.00,0.00
213.0,11,0.00,0.00
213.0,12,3.14,6.51
213.0,13,12.57,13.68
213.0,14,4.86,2.53
213.0,15,6.71,6.92
213.0,16,12.00,15.48
213.0,17,11.57,15.23
213.0,18,10.14,11.81
213.0,19,13.00,26.44
213.0,20,17.57,33.85
213.0,21,27.29,44.90
213.0,22,29.43,41.93
213.0,23,36.57,54.78
213.0,24,37.14,56.06
213.0,25,26.86,35.99
214.0,1,0.21,1.01
214.0,2,0.52,2.56
214.0,3,2.34,6.08
214.0,4,3.03,7.01
214.0,5,7.38,20.69
214.0,6,11.63,28.78
214.0,7,15.15,32.29
214.0,8,24.42,53.31
214.0,9,26.86,48.31
214.0,10,38.30,41.04
214.0,11,40.77,33.50
214.0,12,51.65,44.63
214.0,13,70.82,72.74
214.0,14,92.68,102.58
214.0,15,115.96,167.22
214.0,16,125.87,178.36
214.0,17,183.20,300.63
214.0,18,249.61,317.59
214.0,19,387.68,501.57
214.0,20,508.20,613.70
214.0,21,656.61,849.91
214.0,22,809.65,1049.20
214.0,23,935.85,1327.96
214.0,24,947.51,1277.75
214.0,25,1017.94,1327.99
215.0,1,0.00,0.00
215.0,2,0.07,0.25
215.0,3,0.07,0.25
215.0,4,0.00,0.00
215.0,5,0.00,0.00
215.0,6,0.00,0.00
215.0,7,0.00,0.00
215.0,8,0.00,0.00
215.0,9,0.33,0.70
215.0,10,1.27,3.80
215.0,11,0.73,1.77
215.0,12,7.73,6.02
215.0,13,20.47,22.49
215.0,14,36.07,22.72
215.0,15,28.53,21.54
215.0,16,18.13,14.38
215.0,17,17.87,15.62
215.0,18,19.80,21.70
215.0,19,17.20,21.99
215.0,20,33.60,40.66
215.0,21,34.07,58.47
215.0,22,30.80,46.37
215.0,23,32.27,73.13
215.0,24,40.73,88.00
215.0,25,52.13,74.77
216.0,1,0,0
216.0,2,0,0
216.0,3,0,0
216.0,4,0,0
216.0,5,0,0
216.0,6,0,0
216.0,7,0,0
216.0,8,0,0
216.0,9,0,0
216.0,10,0,0
216.0,11,0,0
216.0,12,0,0
216.0,13,0,0
216.0,14,0,0
216.0,15,0,0
216.0,16,0,0
216.0,17,0,0
216.0,18,0,0
216.0,19,0,0
216.0,20,0,0
216.0,21,0,0
216.0,22,0,0
216.0,23,0,0
216.0,24,0,0
216.0,25,0,0
217.0,1,1.12,3.28
217.0,2,3.41,9.94
217.0,3,13.32,50.95
217.0,4,32.91,133.01
217.0,5,55.62,196.55
217.0,6,35.59,148.53
217.0,7,153.88,614.12
217.0,8,285.12,933.14
217.0,9,425.74,1292.59
217.0,10,685.00,2349.53
217.0,11,978.59,3422.25
217.0,12,820.44,2330.39
217.0,13,1013.85,2924.59
217.0,14,1197.38,3200.81
217.0,15,1542.03,4004.67
217.0,16,1947.94,4683.12
217.0,17,2267.41,5188.75
217.0,18,2485.71,5221.29
217.0,19,3196.82,6471.10
217.0,20,3745.71,7589.13
217.0,21,4267.41,8203.27
217.0,22,4559.74,6986.17
217.0,23,4757.38,7110.53
217.0,24,4964.88,7161.89
217.0,25,5942.71,8042.29
218.0,1,0.00,0.00
218.0,2,0.00,0.00
218.0,3,0.04,0.20
218.0,4,0.00,0.00
218.0,5,0.00,0.00
218.0,6,0.00,0.00
218.0,7,0.00,0.00
218.0,8,0.00,0.00
218.0,9,0.00,0.00
218.0,10,0.00,0.00
218.0,11,0.04,0.20
218.0,12,0.67,1.34
218.0,13,0.88,1.76
218.0,14,1.79,4.80
218.0,15,2.17,4.50
218.0,16,3.33,9.64
218.0,17,3.71,11.65
218.0,18,18.75,66.14
218.0,19,24.75,80.68
218.0,20,40.42,112.55
218.0,21,33.17,56.74
218.0,22,32.50,44.46
218.0,23,39.00,50.97
218.0,24,46.08,65.54
218.0,25,61.33,102.89
219.0,1,0.00,0.00
219.0,2,0.00,0.00
219.0,3,0.83,1.80
219.0,4,0.10,0.40
219.0,5,0.14,0.43
219.0,6,0.00,0.00
219.0,7,0.34,0.99
219.0,8,0.79,2.12
219.0,9,1.28,5.32
219.0,10,9.31,23.10
219.0,11,31.76,51.86
219.0,12,57.10,67.46
219.0,13,29.86,40.47
219.0,14,23.72,23.62
219.0,15,16.17,62.36
219.0,16,79.93,416.55
219.0,17,130.34,630.33
219.0,18,501.59,1457.33
219.0,19,419.21,945.32
219.0,20,588.07,831.71
219.0,21,786.83,1088.66
219.0,22,1034.62,1318.35
219.0,23,175.07,477.55
219.0,24,221.28,638.94
219.0,25,289.28,878.18
220.0,1,0.33,0.71
220.0,2,0.67,1.61
220.0,3,2.33,4.04
220.0,4,4.48,8.30
220.0,5,2.52,4.60
220.0,6,2.62,4.96
220.0,7,6.38,10.63
220.0,8,16.71,24.59
220.0,9,20.81,31.75
220.0,10,22.38,32.69
220.0,11,48.10,108.23
220.0,12,110.48,238.88
220.0,13,207.48,482.72
220.0,14,277.24,568.77
220.0,15,314.52,602.53
220.0,16,329.29,657.78
220.0,17,342.62,501.54
220.0,18,423.86,512.78
220.0,19,444.38,487.30
220.0,20,507.29,681.51
220.0,21,481.05,541.05
220.0,22,498.90,416.05
220.0,23,568.86,390.59
220.0,24,735.62,424.39
220.0,25,960.24,565.94
221.0,1,0.00,0.00
221.0,2,0.00,0.00
221.0,3,0.09,0.28
221.0,4,0.65,1.83
221.0,5,0.70,2.09
221.0,6,1.48,4.86
221.0,7,2.48,9.10
221.0,8,4.26,11.38
221.0,9,4.22,8.97
221.0,10,6.91,7.10
221.0,11,15.74,20.24
221.0,12,34.83,41.17
221.0,13,43.96,41.24
221.0,14,41.70,54.95
221.0,15,27.30,29.63
221.0,16,30.83,33.98
221.0,17,48.13,50.18
221.0,18,86.61,88.90
221.0,19,142.52,190.13
221.0,20,224.43,251.26
221.0,21,396.17,430.77
221.0,22,476.65,491.78
221.0,23,498.00,575.26
221.0,24,606.04,652.95
221.0,25,931.22,1242.56
222.0,1,0.06,0.35
222.0,2,0.59,1.32
222.0,3,10.12,11.41
222.0,4,10.88,13.15
222.0,5,10.03,15.10
222.0,6,5.00,5.33
222.0,7,12.69,14.06
222.0,8,52.91,88.88
222.0,9,58.22,98.23
222.0,10,54.75,62.75
222.0,11,63.06,102.64
222.0,12,64.75,94.54
222.0,13,94.69,140.26
222.0,14,151.16,190.88
222.0,15,322.31,395.90
222.0,16,526.94,562.42
222.0,17,731.72,695.00
222.0,18,1068.69,1099.12
222.0,19,1613.56,1352.32
222.0,20,1810.72,1502.11
222.0,21,1726.69,1298.80
222.0,22,1738.91,1299.69
222.0,23,1763.62,1327.53
222.0,24,1838.53,1506.42
222.0,25,1833.56,1419.93
223.0,1,0.08,0.55
223.0,2,0.69,2.89
223.0,3,2.75,15.07
223.0,4,6.82,26.27
223.0,5,17.08,84.83
223.0,6,10.69,36.90
223.0,7,23.88,89.08
223.0,8,31.20,115.71
223.0,9,43.14,145.94
223.0,10,50.49,139.79
223.0,11,53.76,142.78
223.0,12,59.31,148.43
223.0,13,53.14,133.17
223.0,14,51.45,128.96
223.0,15,46.41,107.52
223.0,16,57.65,131.92
223.0,17,80.16,155.19
223.0,18,132.65,242.15
223.0,19,170.63,286.15
223.0,20,195.92,342.15
223.0,21,213.61,405.01
223.0,22,221.75,359.45
223.0,23,264.00,461.83
223.0,24,314.63,499.75
223.0,25,377.59,603.20
224.0,1,0.08,0.55
224.0,2,0.69,2.89
224.0,3,2.71,15.08
224.0,4,6.82,26.27
224.0,5,17.04,84.84
224.0,6,10.67,36.91
224.0,7,23.84,89.09
224.0,8,31.20,115.71
224.0,9,43.12,145.94
224.0,10,50.51,139.79
224.0,11,54.02,142.70
224.0,12,59.80,148.29
224.0,13,53.20,133.16
224.0,14,51.61,128.92
224.0,15,46.18,107.58
224.0,16,57.33,132.02
224.0,17,79.76,155.34
224.0,18,132.96,242.02
224.0,19,173.55,285.45
224.0,20,199.16,341.90
224.0,21,214.31,404.84
224.0,22,221.29,359.60
224.0,23,264.16,461.78
224.0,24,313.65,500.05
224.0,25,378.47,602.88
225.0,1,0.44,1.12
225.0,2,1.28,2.98
225.0,3,1.66,5.04
225.0,4,11.16,36.82
225.0,5,28.28,108.73
225.0,6,52.75,204.38
225.0,7,83.66,338.39
225.0,8,129.38,493.94
225.0,9,173.56,723.70
225.0,10,148.03,581.79
225.0,11,184.81,778.15
225.0,12,235.72,979.03
225.0,13,194.81,737.76
225.0,14,207.47,746.12
225.0,15,246.81,763.62
225.0,16,241.72,615.95
225.0,17,280.59,610.11
225.0,18,368.81,728.07
225.0,19,405.28,738.17
225.0,20,440.31,689.10
225.0,21,456.97,713.32
225.0,22,483.28,752.65
225.0,23,491.81,786.45
225.0,24,488.56,678.38
225.0,25,531.59,789.88
226.0,1,0.45,1.67
226.0,2,1.41,4.53
226.0,3,2.17,4.92
226.0,4,2.21,4.23
226.0,5,5.55,9.49
226.0,6,3.93,8.89
226.0,7,6.62,10.60
226.0,8,10.69,15.16
226.0,9,13.97,17.51
226.0,10,31.31,38.79
226.0,11,45.76,50.71
226.0,12,111.55,166.94
226.0,13,116.31,163.40
226.0,14,125.76,162.77
226.0,15,177.59,299.14
226.0,16,401.83,1126.28
226.0,17,698.24,2055.52
226.0,18,1059.90,2822.06
226.0,19,1478.69,3223.09
226.0,20,1993.52,3873.21
226.0,21,2690.93,5959.40
226.0,22,3215.76,5235.75
226.0,23,3495.76,6434.44
226.0,24,3633.97,6102.26
226.0,25,3787.59,6349.29
227.0,1,0.48,1.67
227.0,2,1.62,4.60
227.0,3,2.21,4.91
227.0,4,2.34,4.22
227.0,5,5.69,9.44
227.0,6,4.00,8.86
227.0,7,6.69,10.57
227.0,8,10.79,15.10
227.0,9,14.17,17.38
227.0,10,33.62,39.44
227.0,11,46.79,50.28
227.0,12,113.24,166.24
227.0,13,118.14,162.39
227.0,14,126.17,162.51
227.0,15,177.93,298.97
227.0,16,402.41,1126.10
227.0,17,701.07,2054.73
227.0,18,1067.72,2819.90
227.0,19,1490.07,3220.59
227.0,20,2012.69,3867.12
227.0,21,2706.03,5954.66
227.0,22,3201.03,5241.69
