id,timeid,z_neighbour,z_state
101,1,-0.50,-0.20
101,2,0,-0.21
101,3,0,-0.37
101,4,1.32,0.30
101,5,-0.97,-0.25
101,6,1.65,0.11
101,7,-0.52,-0.13
101,8,-0.41,-0.01
101,9,-0.86,-0.19
101,10,-0.97,-0.19
101,11,-0.93,-0.23
101,12,-0.75,-0.16
101,13,-0.99,-0.23
101,14,-0.91,-0.22
101,15,-0.81,-0.21
101,16,-1.18,-0.21
101,17,-0.76,-0.23
101,18,-0.82,-0.31
101,19,-0.61,-0.30
101,20,-0.69,-0.39
101,21,-0.77,-0.49
101,22,-0.86,-0.45
101,23,-0.89,-0.61
101,24,-0.85,-0.68
101,25,-0.99,-0.71
102,1,0,-0.15
102,2,-0.50,-0.24
102,3,-0.50,-0.18
102,4,-0.89,-0.26
102,5,-0.59,-0.15
102,6,-0.34,-0.10
102,7,-1.02,-0.26
102,8,-0.44,-0.17
102,9,-0.58,-0.28
102,10,-0.54,-0.36
102,11,-0.86,-0.38
102,12,-0.95,-0.40
102,13,-1.35,-0.39
102,14,-2.14,-0.39
102,15,-1.58,-0.43
102,16,-2.41,-0.44
102,17,-1.48,-0.45
102,18,-1.28,-0.45
102,19,-1.56,-0.40
102,20,-3.42,-0.48
102,21,-1.89,-0.47
102,22,-1.82,-0.49
102,23,-1.78,-0.45
102,24,-2.39,-0.52
102,25,-1.21,-0.51
103,1,0,-0.21
103,2,0,-0.20
103,3,8.30,6.75
103,4,20.10,10.14
103,5,3.94,5.97
103,6,11.39,7.83
103,7,5.98,10.33
103,8,11.29,10.93
103,9,13.28,9.54
103,10,16.22,6.28
103,11,2.04,1.84
103,12,0.19,1.18
103,13,0.18,1.03
103,14,0.28,1.14
103,15,-0.41,0.12
103,16,-0.42,0.11
103,17,-0.05,0.04
103,18,-0.06,-0.20
103,19,0.09,-0.30
103,20,0.89,-0.27
103,21,1.07,-0.28
103,22,0.57,-0.39
103,23,0.24,-0.36
103,24,0.73,-0.35
103,25,1.52,-0.16
104,1,13.89,6.21
104,2,3.41,4.86
104,3,9.37,15.55
104,4,41.20,12.74
104,5,87.51,25.61
104,6,267.59,18.80
104,7,104.30,35.07
104,8,148.87,27.14
104,9,156.31,46.01
104,10,115.55,38.50
104,11,168.13,47.46
104,12,104.81,39.43
104,13,94.08,24.48
104,14,94.97,21.17
104,15,76.26,12.26
104,16,66.57,5.65
104,17,25.60,4.68
104,18,21.76,3.42
104,19,11.88,4.02
104,20,13.20,3.48
104,21,8.52,2.28
104,22,12.46,3.03
104,23,13.30,2.84
104,24,10.90,3.22
104,25,7.87,1.89
105,1,-0.34,-0.03
105,2,-0.33,-0.24
105,3,-0.01,0.02
105,4,-0.44,-0.18
105,5,-0.60,-0.26
105,6,-0.59,-0.21
105,7,-0.86,-0.24
105,8,-0.74,-0.28
105,9,-0.82,-0.31
105,10,-0.76,-0.28
105,11,-0.70,-0.27
105,12,-0.67,-0.30
105,13,-0.65,-0.30
105,14,-0.71,-0.35
105,15,-0.66,-0.36
105,16,-0.65,-0.35
105,17,-0.65,-0.36
105,18,-0.67,-0.34
105,19,-0.56,-0.16
105,20,-0.42,0.07
105,21,-0.42,0.08
105,22,-0.13,0.58
105,23,-0.28,0.31
105,24,-0.26,0.30
105,25,-0.30,0.19
106,1,0,0
106,2,0,0
106,3,-0.41,0
106,4,0,0
106,5,0,0
106,6,0,0
106,7,0,0
106,8,-0.12,0
106,9,-0.40,0
106,10,-0.41,0
106,11,-0.41,0
106,12,0.46,25.44
106,13,0.38,0.62
106,14,-0.26,0.61
106,15,11.13,5.88
106,16,0.18,0.21
106,17,10.40,11.36
106,18,-0.18,5.67
106,19,0.00,18.40
106,20,-0.13,24.67
106,21,-0.21,11.41
106,22,-0.15,5.06
106,23,0.03,7.85
106,24,0.08,6.81
106,25,0.01,6.07
107,1,-0.59,-0.26
107,2,-0.34,0.04
107,3,-0.42,0.02
107,4,-0.52,-0.34
107,5,-0.47,-0.14
107,6,0.34,1.39
107,7,-0.16,0.26
107,8,-0.15,0.35
107,9,0.18,0.69
107,10,-0.41,0.22
107,11,-0.53,-0.06
107,12,-0.97,-0.53
107,13,-0.41,-0.10
107,14,-0.68,-0.44
107,15,-0.49,-0.27
107,16,-0.30,-0.14
107,17,-0.13,0.12
107,18,0.46,0.64
107,19,0.86,0.76
107,20,1.42,1.27
107,21,1.45,1.11
107,22,0.95,0.99
107,23,0.67,0.95
107,24,0.48,0.86
107,25,0.13,0.61
108,1,0,-0.34
108,2,0,-0.34
108,3,-1.23,-0.26
108,4,2.52,-0.15
108,5,-0.10,-0.27
108,6,3.34,-0.18
108,7,1.85,-0.21
108,8,4.08,-0.17
108,9,4.29,-0.21
108,10,5.92,-0.20
108,11,7.21,-0.18
108,12,5.86,-0.20
108,13,5.86,-0.24
108,14,10.75,-0.23
108,15,4.72,-0.30
108,16,5.91,-0.29
108,17,3.34,-0.34
108,18,0.65,-0.40
108,19,-0.38,-0.42
108,20,-0.51,-0.43
108,21,-0.26,-0.43
108,22,-1.13,-0.58
108,23,-1.01,-0.60
108,24,-1.27,-0.63
108,25,-1.03,-0.65
109,1,-0.58,-0.56
109,2,-0.93,-0.51
109,3,-0.73,-0.54
109,4,0.33,-0.40
109,5,-0.58,-0.48
109,6,-0.99,-0.70
109,7,-1.48,-1.04
109,8,-1.08,-0.86
109,9,-0.23,-0.81
109,10,0.57,-0.45
109,11,2.52,-0.40
109,12,-0.03,-0.26
109,13,1.45,-0.19
109,14,0.05,0.13
109,15,2.90,0.52
109,16,1.11,0.12
109,17,1.67,0.60
109,18,0.99,0.15
109,19,0.37,0.24
109,20,-0.40,-0.06
109,21,1.35,-0.03
109,22,0.84,-0.10
109,23,1.03,-0.01
109,24,1.55,0.21
109,25,1.50,0.33
110,1,-0.38,-0.21
110,2,-0.40,-0.20
110,3,-0.64,-0.38
110,4,-0.86,-0.43
110,5,-0.71,-0.36
110,6,0.44,-0.02
110,7,0.64,0.47
110,8,0.07,0.06
110,9,0.34,0.24
110,10,1.34,1.09
110,11,0.10,-0.07
110,12,0.05,0.50
110,13,0.00,0.63
110,14,-0.17,0.52
110,15,-0.27,0.23
110,16,-0.02,0.60
110,17,-0.25,0.06
110,18,-0.41,-0.18
110,19,0.05,-0.02
110,20,0.05,-0.18
110,21,1.11,-0.03
110,22,2.87,0.47
110,23,1.98,0.17
110,24,2.80,0.41
110,25,2.66,0.53
111,1,0,-0.29
111,2,0,-0.41
111,3,0,-0.54
111,4,0,0
111,5,0,0
111,6,0,0
111,7,0,0
111,8,-0.98,-0.40
111,9,0,-0.44
111,10,-0.71,-0.49
111,11,-0.72,-0.64
111,12,0.13,-0.76
111,13,-0.27,-0.56
111,14,0.70,-0.36
111,15,0.48,-0.46
111,16,0.81,-0.45
111,17,-0.52,-0.58
111,18,-0.48,-0.60
111,19,-0.92,-0.58
111,20,-0.51,-0.56
111,21,0.25,-0.53
111,22,0.83,-0.53
111,23,0.68,-0.58
111,24,0.86,-0.47
111,25,1.55,-0.24
112,1,0,-0.15
112,2,0,-0.24
112,3,0,-0.18
112,4,-0.64,-0.26
112,5,-0.53,-0.18
112,6,-1.01,-0.29
112,7,-0.88,-0.27
112,8,-0.72,-0.24
112,9,-0.94,-0.30
112,10,-1.33,-0.36
112,11,-1.73,-0.38
112,12,-1.86,-0.40
112,13,-1.63,-0.40
112,14,-1.12,-0.40
112,15,-1.04,-0.43
112,16,-1.14,-0.40
112,17,-1.37,-0.47
112,18,-1.17,-0.41
112,19,-1.03,-0.35
112,20,-0.76,-0.27
112,21,-1.08,-0.29
112,22,-0.75,-0.28
112,23,-0.53,-0.24
112,24,-0.35,-0.14
112,25,-0.35,-0.15
113,1,0,-0.30
113,2,-0.46,-0.42
113,3,-0.45,-0.58
113,4,0.45,0.00
113,5,-0.46,-0.49
113,6,-0.46,-0.36
113,7,-0.44,-0.53
113,8,-0.46,-0.56
113,9,-0.08,-0.34
113,10,-0.44,-0.45
113,11,0.02,-0.08
113,12,0.21,0.08
113,13,-0.62,-0.68
113,14,1.07,-0.05
113,15,1.71,0.66
113,16,-0.22,-0.69
113,17,-0.02,-0.39
113,18,-0.19,-0.52
113,19,-0.12,-0.53
113,20,-0.08,-0.47
113,21,-0.40,-0.68
113,22,-0.29,-0.57
113,23,-0.52,-0.78
113,24,-0.30,-0.72
113,25,-0.21,-0.65
114,1,-0.45,-0.26
114,2,-0.44,-0.43
114,3,-0.25,0.14
114,4,-0.52,-0.29
114,5,-0.68,-0.44
114,6,-0.51,-0.42
114,7,-0.56,-0.39
114,8,-0.45,-0.34
114,9,-0.37,-0.36
114,10,-0.37,-0.51
114,11,-0.47,-0.61
114,12,-0.69,-0.61
114,13,-0.17,0.36
114,14,0.33,1.22
114,15,-0.59,0.01
114,16,-0.19,0.42
114,17,1.09,1.48
114,18,2.08,2.37
114,19,4.84,3.04
114,20,3.28,3.48
114,21,4.58,4.12
114,22,3.22,3.62
114,23,1.79,2.37
114,24,0.93,1.57
114,25,0.94,1.84
115,1,-0.57,-0.46
115,2,0.45,0.23
115,3,0.20,-0.06
115,4,-0.22,-0.04
115,5,-0.98,-0.55
115,6,-0.08,0.74
115,7,-0.63,-0.30
115,8,1.71,0.47
115,9,0.33,0.33
115,10,-0.88,-0.69
115,11,-0.06,-0.37
115,12,2.13,-0.30
115,13,11.68,-0.20
115,14,5.74,-0.14
115,15,2.49,-0.34
115,16,2.61,-0.27
115,17,1.28,-0.26
115,18,2.36,0.21
115,19,3.68,0.90
115,20,1.40,0.35
115,21,0.63,0.61
115,22,1.00,1.13
115,23,0.16,1.29
115,24,-0.06,0.94
115,25,0.10,0.70
116,1,0,-0.21
116,2,0,-0.20
116,3,-0.68,-0.38
116,4,-0.57,-0.43
116,5,-0.67,-0.36
116,6,-0.80,-0.40
116,7,-0.75,-0.47
116,8,-0.93,-0.46
116,9,-0.85,-0.43
116,10,-0.58,-0.17
116,11,-0.70,-0.01
116,12,-2.87,-0.14
116,13,-1.06,-0.39
116,14,-2.28,-0.60
116,15,-1.67,-0.57
116,16,-1.67,-0.55
116,17,-1.62,-0.57
116,18,-1.58,-0.70
116,19,-1.86,-0.73
116,20,-1.74,-0.67
116,21,-1.28,-0.55
116,22,-1.23,-0.55
116,23,-1.01,-0.50
116,24,-0.77,-0.52
116,25,-0.81,-0.56
117,1,0,-0.21
117,2,-0.50,-0.20
117,3,-0.50,-0.38
117,4,-1.03,-0.43
117,5,0,-0.36
117,6,-0.56,-0.40
117,7,-0.68,-0.47
117,8,-0.29,-0.36
117,9,-1.01,-0.33
117,10,-0.82,-0.22
117,11,1.39,2.33
117,12,2.77,1.25
117,13,2.83,0.57
117,14,2.36,0.07
117,15,0.16,-0.28
117,16,-1.35,-0.59
117,17,-1.05,-0.49
117,18,-2.13,-0.65
117,19,-1.97,-0.65
117,20,-2.53,-0.65
117,21,-3.56,-0.53
117,22,-2.18,-0.50
117,23,-1.65,-0.41
117,24,-1.17,-0.45
117,25,-1.16,-0.43
118,1,-0.33,-0.34
118,2,-0.33,-0.34
118,3,-0.19,-0.24
118,4,-0.09,-0.22
118,5,-0.53,-0.27
118,6,-0.27,-0.22
118,7,0.19,-0.22
118,8,0.62,-0.24
118,9,0.12,-0.27
118,10,-0.17,-0.26
118,11,0.17,-0.26
118,12,0.32,-0.30
118,13,0.25,-0.30
118,14,-0.05,-0.33
118,15,0.62,-0.34
118,16,0.34,-0.37
118,17,1.07,-0.38
118,18,1.87,-0.38
118,19,1.61,-0.37
118,20,0.63,-0.38
118,21,0.49,-0.38
118,22,0.01,-0.49
118,23,-0.01,-0.47
118,24,0.02,-0.46
118,25,-0.15,-0.56
119,1,-0.50,-0.39
119,2,-0.59,-0.43
119,3,-0.82,-0.33
119,4,-0.77,-0.31
119,5,-1.01,-0.26
119,6,-1.30,-0.26
119,7,-1.25,-0.25
119,8,-1.11,-0.26
119,9,-1.68,-0.24
119,10,-2.45,-0.25
119,11,-1.19,-0.23
119,12,-1.16,-0.23
119,13,-0.04,-0.24
119,14,-0.15,-0.25
119,15,-0.29,-0.27
119,16,-0.39,-0.30
119,17,-0.73,-0.34
119,18,-0.90,-0.35
119,19,-0.99,-0.35
119,20,-0.72,-0.28
119,21,-0.73,-0.24
119,22,-0.43,-0.18
119,23,-0.22,-0.07
119,24,-0.43,-0.21
119,25,-0.46,-0.20
120,1,0,-0.34
120,2,0,-0.05
120,3,0,2.96
120,4,5.68,-0.16
120,5,-1.22,-0.50
120,6,4.96,-0.05
120,7,30.82,5.86
120,8,1.04,2.96
120,9,5.87,7.31
120,10,-0.38,-0.42
120,11,18.99,4.62
120,12,14.11,4.97
120,13,26.10,6.12
120,14,66.58,3.60
120,15,17.41,1.55
120,16,15.61,1.00
120,17,4.34,0.57
120,18,18.48,0.78
120,19,24.28,0.94
120,20,6.55,0.81
120,21,3.46,0.63
120,22,6.02,0.51
120,23,4.62,0.27
120,24,0.84,0.17
120,25,2.63,0.75
121,1,-0.46,-0.21
121,2,-0.45,-0.20
121,3,-0.55,-0.38
121,4,0.10,0.58
121,5,-1.21,-0.21
121,6,-0.23,0.12
121,7,-0.77,0.10
121,8,-0.80,-0.13
121,9,-1.06,-0.50
121,10,-0.97,-0.56
121,11,-1.22,-0.68
121,12,-1.34,-0.57
121,13,-2.07,-0.59
121,14,-1.73,-0.53
121,15,-1.95,-0.49
121,16,-1.68,-0.49
121,17,-1.82,-0.39
121,18,-1.00,-0.19
121,19,-1.88,-0.49
121,20,-0.44,-0.35
121,21,-0.11,-0.30
121,22,-0.01,-0.32
121,23,-0.23,-0.36
121,24,-0.42,-0.36
121,25,-0.64,-0.41
122,1,-0.94,-0.39
122,2,-0.91,-0.43
122,3,-0.58,-0.33
122,4,-0.85,-0.17
122,5,-0.59,-0.05
122,6,-0.60,-0.19
122,7,-0.60,-0.09
122,8,-0.65,-0.22
122,9,-0.62,-0.19
122,10,-0.64,-0.23
122,11,-0.63,-0.22
122,12,-0.63,-0.22
122,13,-0.66,-0.23
122,14,-0.67,-0.21
122,15,-0.68,-0.21
122,16,-0.76,-0.23
122,17,-0.88,-0.33
122,18,-1.02,-0.33
122,19,-0.96,-0.40
122,20,-0.98,-0.44
122,21,-1.08,-0.42
122,22,-1.02,-0.43
122,23,-1.03,-0.48
122,24,-1.11,-0.55
122,25,-1.09,-0.48
123,1,-0.40,-0.70
123,2,-0.74,-0.84
123,3,-0.40,-1.12
123,4,-0.08,-0.22
123,5,0.00,-0.25
123,6,-0.10,-0.18
123,7,-0.11,-0.41
123,8,-0.03,-0.17
123,9,0.24,0.15
123,10,-0.12,-0.15
123,11,0.86,0.64
123,12,1.45,0.83
123,13,1.14,1.05
123,14,1.87,1.97
123,15,2.05,2.46
123,16,2.96,3.73
123,17,1.41,1.34
123,18,1.00,0.38
123,19,1.43,0.77
123,20,1.27,0.42
123,21,2.35,2.38
123,22,1.20,0.65
123,23,1.11,0.50
123,24,0.95,0.12
123,25,0.81,-0.24
124,1,-0.49,-0.35
124,2,-0.35,-0.43
124,3,-0.46,-0.45
124,4,-0.62,-0.75
124,5,-0.41,-0.43
124,6,2.26,2.21
124,7,3.12,3.41
124,8,0.62,0.59
124,9,1.56,1.82
124,10,5.48,5.93
124,11,0.36,0.36
124,12,0.66,0.95
124,13,0.86,1.42
124,14,0.27,1.01
124,15,-0.55,-0.30
124,16,0.26,0.74
124,17,-0.24,-0.21
124,18,0.23,0.39
124,19,-0.43,-0.33
124,20,0.01,0.25
124,21,-0.09,0.03
124,22,-0.06,0.07
124,23,0.10,0.24
124,24,-0.05,0.01
124,25,-0.03,-0.06
125,1,0,-0.19
125,2,0,-0.17
125,3,-0.35,-0.30
125,4,-0.49,-0.23
125,5,0,-0.26
125,6,-0.35,-0.34
125,7,-0.44,-0.45
125,8,9.93,0.29
125,9,-0.48,-0.38
125,10,0.20,-0.19
125,11,-0.86,-0.70
125,12,-0.71,-0.70
125,13,-0.69,-0.67
125,14,-0.42,-0.69
125,15,-0.42,-0.57
125,16,-0.25,-0.34
125,17,-0.43,-0.31
125,18,-0.50,-0.35
125,19,-0.28,-0.29
125,20,-0.62,-0.42
125,21,-0.83,-0.56
125,22,-1.07,-0.77
125,23,-0.91,-0.85
125,24,-0.79,-0.78
125,25,-0.53,-0.58
126,1,0,0
126,2,0,0
126,3,-1.00,-0.20
126,4,0,0
126,5,0,0
126,6,0,0
126,7,0,0
126,8,0,0
126,9,0,0
126,10,0,0
126,11,-1.00,-0.27
126,12,-1.14,-0.32
126,13,-1.00,-0.36
126,14,-1.27,-0.44
126,15,-1.14,-0.48
126,16,-0.67,-0.02
126,17,-1.05,-0.39
126,18,-1.00,-0.30
126,19,-1.32,-0.33
126,20,-1.19,-0.36
126,21,-3.11,-0.65
126,22,-2.04,-0.12
126,23,-2.41,-0.24
126,24,-7.27,-0.53
126,25,-1.28,-0.53
127,1,0,-0.15
127,2,-0.46,-0.24
127,3,0,-0.18
127,4,0,-0.26
127,5,0,-0.20
127,6,0,-0.29
127,7,0.71,-0.25
127,8,2.24,-0.26
127,9,0.97,-0.27
127,10,-1.04,-0.36
127,11,-1.07,-0.36
127,12,-0.38,-0.28
127,13,-0.28,-0.23
127,14,-0.77,-0.35
127,15,-0.58,-0.40
127,16,-0.69,-0.44
127,17,-0.62,-0.50
127,18,-0.53,-0.54
127,19,-0.13,-0.47
127,20,-0.50,-0.53
127,21,-0.39,-0.46
127,22,-0.50,-0.49
127,23,-0.23,-0.32
127,24,0.12,-0.11
127,25,-0.24,-0.17
128,1,0,0
128,2,0,-0.32
128,3,0,-0.43
128,4,0,-0.23
128,5,0,-0.33
128,6,-0.58,-0.44
128,7,3.00,-0.51
128,8,-2.91,-0.75
128,9,-1.84,-1.04
128,10,-1.67,-1.25
128,11,-0.51,-0.44
128,12,-0.93,-0.46
128,13,-1.19,-0.30
128,14,-1.58,-1.41
128,15,-1.86,-0.84
128,16,-1.39,-0.77
128,17,-2.75,-0.65
128,18,-0.97,-0.63
128,19,-0.74,-0.51
128,20,-0.66,-0.36
128,21,-0.40,-0.41
128,22,0.93,-0.01
128,23,0.45,-0.11
128,24,2.59,0.52
128,25,1.95,0.76
129,1,-0.46,-0.39
129,2,-0.56,-0.43
129,3,-0.83,-0.33
129,4,-0.92,-0.31
129,5,-0.19,-0.25
129,6,3.49,-0.17
129,7,-0.36,-0.23
129,8,0.75,-0.13
129,9,-0.29,-0.17
129,10,-0.80,-0.19
129,11,-0.86,-0.19
129,12,-1.32,-0.21
129,13,-0.51,-0.22
129,14,-0.26,-0.22
129,15,-0.07,-0.24
129,16,-0.59,-0.31
129,17,-0.78,-0.36
129,18,-1.37,-0.46
129,19,-1.20,-0.49
129,20,-1.30,-0.59
129,21,-1.44,-0.59
129,22,-1.63,-0.60
129,23,-1.39,-0.58
129,24,-1.26,-0.65
129,25,-1.33,-0.58
130,1,0,-0.26
130,2,-0.58,-0.40
130,3,-0.76,-0.80
130,4,-1.28,-0.66
130,5,-1.17,-0.69
130,6,-0.67,-0.20
130,7,2.78,-0.10
130,8,0.79,0.28
130,9,3.22,0.37
130,10,-0.57,-0.19
130,11,-0.32,-0.22
130,12,-0.61,-0.21
130,13,-1.24,-0.21
130,14,-0.96,-0.22
130,15,-1.36,-0.25
130,16,-1.23,-0.29
130,17,-1.12,-0.34
130,18,-0.97,-0.44
130,19,-1.04,-0.57
130,20,-1.67,-0.71
130,21,-1.51,-0.63
130,22,-1.17,-0.57
130,23,-0.84,-0.49
130,24,-0.73,-0.47
130,25,-0.68,-0.47
131,1,-0.46,0
131,2,-0.45,-0.32
131,3,-0.63,-0.43
131,4,-0.45,-0.23
131,5,-0.55,-0.33
131,6,-0.78,-0.34
131,7,-0.65,-0.42
131,8,-0.55,-0.23
131,9,-0.55,-0.84
131,10,-0.64,-0.78
131,11,-0.55,-0.80
131,12,-0.73,-0.82
131,13,-0.60,-1.42
131,14,-0.55,-1.31
131,15,-0.54,-0.90
131,16,-0.60,-0.73
131,17,-0.67,-0.58
131,18,-0.91,-0.60
131,19,-1.06,-0.49
131,20,-1.04,-0.52
131,21,-0.98,-0.63
131,22,-1.03,-0.75
131,23,-1.00,-0.84
131,24,-0.96,-0.80
131,25,-0.85,-0.74
132,1,0,-0.15
132,2,-0.50,-0.24
132,3,0,-0.18
132,4,-0.55,-0.26
132,5,0,-0.20
132,6,-0.50,-0.29
132,7,0,-0.25
132,8,-0.84,-0.27
132,9,-0.39,-0.29
132,10,-0.11,-0.30
132,11,-0.46,-0.34
132,12,-0.51,-0.35
132,13,0.41,-0.19
132,14,0.36,-0.16
132,15,-0.71,-0.43
132,16,-0.57,-0.38
132,17,-0.87,-0.37
132,18,-1.61,-0.43
132,19,-1.98,-0.58
132,20,-2.04,-0.51
132,21,-1.41,-0.46
132,22,-1.85,-0.51
132,23,-1.40,-0.47
132,24,-2.18,-0.53
132,25,-1.42,-0.46
133,1,0,-0.21
133,2,0,-0.20
133,3,0,-0.38
133,4,0,0.00
133,5,0.90,-0.21
133,6,2.12,-0.26
133,7,1.35,-0.34
133,8,0.18,-0.25
133,9,-0.71,-0.45
133,10,-0.89,-0.79
133,11,-0.64,-0.86
133,12,-0.70,-0.80
133,13,-1.46,-0.68
133,14,-0.80,-0.46
133,15,-1.01,-0.47
133,16,-1.09,-0.53
133,17,-1.03,-0.54
133,18,-1.20,-0.70
133,19,0.37,-0.42
133,20,-0.82,-0.61
133,21,0.22,-0.34
133,22,-1.62,-0.49
133,23,-0.33,-0.41
133,24,-0.39,-0.46
133,25,-0.19,-0.41
134,1,2.00,-0.03
134,2,-0.50,-0.34
134,3,-0.26,-0.22
134,4,1.98,-0.12
134,5,0.09,-0.23
134,6,0.88,-0.17
134,7,2.83,0.05
134,8,1.04,-0.03
134,9,3.00,0.22
134,10,2.59,0.02
134,11,3.35,-0.07
134,12,2.03,-0.06
134,13,1.89,0.01
134,14,1.52,0.03
134,15,1.65,0.08
134,16,1.81,0.11
134,17,1.30,0.14
134,18,1.19,0.15
134,19,0.67,0.06
134,20,1.21,0.24
134,21,0.32,0.05
134,22,-0.15,0.03
134,23,-0.14,0.07
134,24,-0.20,0.05
134,25,-0.34,-0.10
135,1,0,-0.21
135,2,0,-0.20
135,3,-0.45,-0.38
135,4,-0.57,-0.43
135,5,-0.52,-0.36
135,6,-0.26,-0.37
135,7,-0.51,-0.47
135,8,-0.97,-0.46
135,9,-0.98,-0.39
135,10,-0.03,0.37
135,11,-0.42,0.47
135,12,0.55,0.50
135,13,0.21,0.18
135,14,-0.18,-0.27
135,15,1.24,-0.06
135,16,0.25,-0.27
135,17,1.46,0.04
135,18,1.21,-0.04
135,19,1.86,-0.06
135,20,1.93,0.16
135,21,1.22,-0.06
135,22,0.25,-0.08
135,23,0.55,-0.05
135,24,1.54,0.19
135,25,1.89,0.26
136,1,0,-0.21
136,2,-0.46,-0.20
136,3,1.79,0.12
136,4,0.66,-0.29
136,5,4.95,-0.26
136,6,0.62,-0.33
136,7,-0.10,-0.44
136,8,5.55,-0.36
136,9,-1.18,-0.47
136,10,-0.86,-0.44
136,11,0.20,0.59
136,12,0.46,0.77
136,13,-0.01,0.19
136,14,-0.44,-0.24
136,15,-0.79,-0.40
136,16,-0.09,-0.24
136,17,0.34,-0.15
136,18,-0.38,-0.35
136,19,-0.65,-0.33
136,20,-0.15,-0.03
136,21,0.03,0.16
136,22,0.02,0.21
136,23,0.04,0.17
136,24,-0.09,-0.00
136,25,-0.14,-0.11
138,1,0,-0.29
138,2,0,-0.35
138,3,0.33,-0.24
138,4,1.98,1.18
138,5,0.19,0.83
138,6,-0.43,-0.10
138,7,-0.32,-0.05
138,8,1.83,1.60
138,9,0.70,0.91
138,10,0.02,-0.18
138,11,-0.26,-0.36
138,12,-0.95,-0.55
138,13,-1.00,-0.58
138,14,-0.82,-0.63
138,15,-0.53,-0.37
138,16,-0.71,-0.29
138,17,0.07,-0.24
138,18,-0.66,-0.25
138,19,-0.10,-0.20
138,20,-0.54,-0.25
138,21,0.35,-0.15
138,22,0.10,-0.14
138,23,-0.35,-0.18
138,24,-0.92,-0.31
138,25,-0.91,-0.31
139,1,0,-0.30
139,2,0,-0.42
139,3,0,-0.58
139,4,-0.70,-0.62
139,5,0,-0.49
139,6,0,-0.36
139,7,0,-0.53
139,8,0,-0.56
139,9,-0.70,-0.63
139,10,4.90,-0.09
139,11,-1.03,-0.71
139,12,-1.00,-0.77
139,13,-2.81,-0.74
139,14,0.41,-0.39
139,15,-0.50,-0.68
139,16,0.93,-0.76
139,17,0.65,-0.50
139,18,-0.95,-0.75
139,19,-1.37,-0.80
139,20,-0.48,-0.74
139,21,-0.58,-0.73
139,22,-1.70,-0.65
139,23,-1.43,-0.86
139,24,-1.25,-0.85
139,25,-2.55,-0.95
140,1,-0.64,-0.21
140,2,-0.39,0.19
140,3,-0.55,-0.22
140,4,-0.62,0.00
140,5,0.66,0.13
140,6,-1.25,-0.40
140,7,-0.10,0.00
140,8,-0.93,-0.34
140,9,-0.88,-0.45
140,10,-0.77,-0.69
140,11,-0.82,-0.80
140,12,-0.58,-0.27
140,13,-0.41,0.15
140,14,-0.54,0.00
140,15,-0.48,0.15
140,16,-0.58,-0.02
140,17,-0.48,0.01
140,18,-0.66,-0.21
140,19,-0.78,-0.45
140,20,-1.03,-0.69
140,21,-1.14,-0.69
140,22,-1.00,-0.66
140,23,-1.14,-0.59
140,24,-1.32,-0.65
140,25,-1.41,-0.66
141,1,0,-0.21
141,2,0,-0.20
141,3,0,-0.38
141,4,-0.56,-0.43
141,5,-0.59,-0.36
141,6,4.52,-0.12
141,7,2.11,-0.28
141,8,3.28,-0.15
141,9,1.03,-0.14
141,10,0.23,0.15
141,11,0.09,0.11
141,12,0.89,-0.41
141,13,0.14,-0.60
141,14,-0.17,-0.67
141,15,-0.65,-0.63
141,16,-0.47,-0.61
141,17,-0.32,-0.47
141,18,-0.29,-0.63
141,19,-0.07,-0.55
141,20,0.21,-0.33
141,21,0.96,-0.07
141,22,0.59,-0.13
141,23,0.51,-0.10
141,24,0.05,-0.20
141,25,0.01,-0.28
142,1,0,0
142,2,0,0
142,3,-0.60,-0.46
142,4,0,-0.25
142,5,0,-0.33
142,6,0,0
142,7,0,-0.34
142,8,0,-0.37
142,9,-0.46,-0.24
142,10,-1.75,-0.40
142,11,-1.23,-0.62
142,12,-0.97,-0.60
142,13,-0.95,-0.56
142,14,1.44,1.38
142,15,3.35,-0.13
142,16,0.45,-0.19
142,17,-0.45,-0.21
142,18,-0.98,-0.34
142,19,-0.96,-0.38
142,20,-0.26,-0.26
142,21,-0.94,-0.60
142,22,-0.78,-0.55
142,23,-0.45,-0.36
142,24,-0.43,-0.34
142,25,0.98,-0.09
143,1,0,-0.15
143,2,-0.54,-0.24
143,3,-0.41,-0.18
143,4,-0.41,-0.26
143,5,-0.41,-0.20
143,6,-0.41,-0.29
143,7,-0.42,-0.27
143,8,-0.45,-0.27
143,9,-0.42,-0.30
143,10,-0.52,-0.34
143,11,-0.64,-0.35
143,12,-0.58,-0.39
143,13,-0.59,-0.33
143,14,-0.54,-0.32
143,15,-0.62,-0.40
143,16,-0.58,-0.28
143,17,-0.57,-0.36
143,18,-0.51,-0.44
143,19,-0.44,-0.43
143,20,-0.45,-0.41
143,21,-0.47,-0.34
143,22,-0.47,-0.49
143,23,-0.46,-0.41
143,24,-0.46,-0.45
143,25,-0.51,-0.41
144,1,0,-0.19
144,2,0,-0.17
144,3,-0.46,-0.30
144,4,-0.46,-0.23
144,5,0,-0.26
144,6,0,-0.34
144,7,0,-0.12
144,8,0,-0.33
144,9,-0.45,-0.44
144,10,0.07,-0.40
144,11,5.75,0.68
144,12,3.63,0.70
144,13,2.65,0.35
144,14,-0.23,-0.49
144,15,0.09,-0.46
