time-id,method,spot,id
8,neighborhood,cold,659
8,neighborhood,cold,663
8,neighborhood,cold,665
8,neighborhood,cold,704
8,neighborhood,cold,706
8,neighborhood,cold,708
8,neighborhood,cold,748
8,neighborhood,cold,750
8,neighborhood,cold,752
8,neighborhood,cold,775
8,neighborhood,cold,780
8,neighborhood,cold,787
8,neighborhood,cold,798
8,neighborhood,hot,103
8,neighborhood,hot,104
8,neighborhood,hot,108
8,neighborhood,hot,115
8,neighborhood,hot,120
8,neighborhood,hot,125
8,neighborhood,hot,127
8,neighborhood,hot,134
8,neighborhood,hot,136
8,neighborhood,hot,138
8,neighborhood,hot,141
8,neighborhood,hot,152
8,neighborhood,hot,153
8,neighborhood,hot,154
8,neighborhood,hot,168
8,neighborhood,hot,172
8,neighborhood,hot,174
8,neighborhood,hot,188
8,neighborhood,hot,194
8,neighborhood,hot,197
8,neighborhood,hot,206
8,neighborhood,hot,207
8,neighborhood,hot,216
8,neighborhood,hot,222
8,neighborhood,hot,232
8,neighborhood,hot,235
8,neighborhood,hot,236
8,neighborhood,hot,241
8,neighborhood,hot,247
8,neighborhood,hot,251
8,neighborhood,hot,255
8,neighborhood,hot,259
8,neighborhood,hot,268
8,neighborhood,hot,279
8,neighborhood,hot,287
8,neighborhood,hot,310
8,neighborhood,hot,313
8,neighborhood,hot,315
8,neighborhood,hot,319
8,neighborhood,hot,325
8,neighborhood,hot,329
8,neighborhood,hot,330
8,neighborhood,hot,331
8,neighborhood,hot,332
8,neighborhood,hot,351
8,neighborhood,hot,355
8,neighborhood,hot,356
8,neighborhood,hot,357
8,neighborhood,hot,359
8,neighborhood,hot,361
8,neighborhood,hot,362
8,neighborhood,hot,363
8,neighborhood,hot,368
8,neighborhood,hot,369
8,neighborhood,hot,381
8,neighborhood,hot,387
8,neighborhood,hot,389
8,neighborhood,hot,391
8,neighborhood,hot,397
8,neighborhood,hot,403
8,neighborhood,hot,409
8,neighborhood,hot,411
8,neighborhood,hot,444
8,neighborhood,hot,446
8,neighborhood,hot,450
8,neighborhood,hot,459
8,neighborhood,hot,460
8,neighborhood,hot,463
8,neighborhood,hot,468
8,neighborhood,hot,480
8,neighborhood,hot,489
8,neighborhood,hot,493
8,neighborhood,hot,494
8,neighborhood,hot,506
8,neighborhood,hot,510
8,neighborhood,hot,521
8,neighborhood,hot,527
8,neighborhood,hot,531
8,neighborhood,hot,534
8,neighborhood,hot,538
8,neighborhood,hot,545
8,neighborhood,hot,550
8,neighborhood,hot,552
8,neighborhood,hot,577
8,neighborhood,hot,594
8,neighborhood,hot,600
8,neighborhood,hot,612
8,neighborhood,hot,617
8,neighborhood,hot,629
8,neighborhood,hot,640
8,neighborhood,hot,657
8,neighborhood,hot,668
8,neighborhood,hot,681
8,neighborhood,hot,692
8,neighborhood,hot,695
8,neighborhood,hot,714
8,neighborhood,hot,727
8,neighborhood,hot,735
8,neighborhood,hot,736
8,neighborhood,hot,742
8,neighborhood,hot,746
8,neighborhood,hot,759
8,neighborhood,hot,765
8,neighborhood,hot,768
8,neighborhood,hot,781
8,neighborhood,hot,783
8,neighborhood,hot,786
8,neighborhood,hot,791
8,neighborhood,hot,793
8,state,cold,414
8,state,cold,416
8,state,cold,438
8,state,cold,466
8,state,cold,473
8,state,cold,514
8,state,cold,598
8,state,cold,711
8,state,hot,103
8,state,hot,104
8,state,hot,106
8,state,hot,120
8,state,hot,138
8,state,hot,145
8,state,hot,154
8,state,hot,159
8,state,hot,172
8,state,hot,174
8,state,hot,188
8,state,hot,206
8,state,hot,207
8,state,hot,210
8,state,hot,216
8,state,hot,222
8,state,hot,238
8,state,hot,251
8,state,hot,252
8,state,hot,259
8,state,hot,279
8,state,hot,287
8,state,hot,295
8,state,hot,303
8,state,hot,310
8,state,hot,311
8,state,hot,313
8,state,hot,315
8,state,hot,329
8,state,hot,330
8,state,hot,331
8,state,hot,334
8,state,hot,350
8,state,hot,351
8,state,hot,355
8,state,hot,359
8,state,hot,379
8,state,hot,387
8,state,hot,389
8,state,hot,391
8,state,hot,392
8,state,hot,395
8,state,hot,403
8,state,hot,407
8,state,hot,409
8,state,hot,411
8,state,hot,450
8,state,hot,460
8,state,hot,463
8,state,hot,468
8,state,hot,480
8,state,hot,489
8,state,hot,510
8,state,hot,521
8,state,hot,531
8,state,hot,534
8,state,hot,577
8,state,hot,613
8,state,hot,617
8,state,hot,640
8,state,hot,650
8,state,hot,657
8,state,hot,692
8,state,hot,714
8,state,hot,729
8,state,hot,742
8,state,hot,746
8,state,hot,767
8,state,hot,770
9,neighborhood,cold,117
9,neighborhood,cold,119
9,neighborhood,cold,121
9,neighborhood,cold,128
9,neighborhood,cold,136
9,neighborhood,cold,137
9,neighborhood,cold,157
9,neighborhood,cold,164
9,neighborhood,cold,176
9,neighborhood,cold,182
9,neighborhood,cold,201
9,neighborhood,cold,206
9,neighborhood,cold,212
9,neighborhood,cold,227
9,neighborhood,cold,240
9,neighborhood,cold,242
9,neighborhood,cold,275
9,neighborhood,cold,291
9,neighborhood,cold,296
9,neighborhood,cold,299
9,neighborhood,cold,307
9,neighborhood,cold,309
9,neighborhood,cold,342
9,neighborhood,cold,345
9,neighborhood,cold,357
9,neighborhood,cold,370
9,neighborhood,cold,413
9,neighborhood,cold,414
9,neighborhood,cold,434
9,neighborhood,cold,443
9,neighborhood,cold,444
9,neighborhood,cold,455
9,neighborhood,cold,457
9,neighborhood,cold,467
9,neighborhood,cold,471
9,neighborhood,cold,475
9,neighborhood,cold,499
9,neighborhood,cold,517
9,neighborhood,cold,528
9,neighborhood,cold,532
9,neighborhood,cold,533
9,neighborhood,cold,564
9,neighborhood,cold,566
9,neighborhood,cold,582
9,neighborhood,cold,587
9,neighborhood,cold,609
9,neighborhood,cold,610
9,neighborhood,cold,613
9,neighborhood,cold,614
9,neighborhood,cold,615
9,neighborhood,cold,686
9,neighborhood,cold,693
9,neighborhood,cold,701
9,neighborhood,cold,706
9,neighborhood,cold,713
9,neighborhood,cold,716
9,neighborhood,cold,775
9,neighborhood,cold,787
9,neighborhood,cold,799
9,neighborhood,hot,103
9,neighborhood,hot,104
9,neighborhood,hot,108
9,neighborhood,hot,120
9,neighborhood,hot,124
9,neighborhood,hot,130
9,neighborhood,hot,134
9,neighborhood,hot,141
9,neighborhood,hot,145
9,neighborhood,hot,150
9,neighborhood,hot,154
9,neighborhood,hot,159
9,neighborhood,hot,172
9,neighborhood,hot,174
9,neighborhood,hot,188
9,neighborhood,hot,193
9,neighborhood,hot,198
9,neighborhood,hot,200
9,neighborhood,hot,207
9,neighborhood,hot,222
9,neighborhood,hot,233
9,neighborhood,hot,236
9,neighborhood,hot,241
9,neighborhood,hot,251
9,neighborhood,hot,259
9,neighborhood,hot,279
9,neighborhood,hot,283
9,neighborhood,hot,287
9,neighborhood,hot,290
9,neighborhood,hot,310
9,neighborhood,hot,313
9,neighborhood,hot,317
9,neighborhood,hot,329
9,neighborhood,hot,331
9,neighborhood,hot,332
9,neighborhood,hot,344
9,neighborhood,hot,351
9,neighborhood,hot,353
9,neighborhood,hot,354
9,neighborhood,hot,355
9,neighborhood,hot,356
9,neighborhood,hot,359
9,neighborhood,hot,361
9,neighborhood,hot,362
9,neighborhood,hot,366
9,neighborhood,hot,368
9,neighborhood,hot,373
9,neighborhood,hot,381
9,neighborhood,hot,387
9,neighborhood,hot,391
9,neighborhood,hot,403
9,neighborhood,hot,411
9,neighborhood,hot,418
9,neighborhood,hot,423
9,neighborhood,hot,450
9,neighborhood,hot,452
9,neighborhood,hot,459
9,neighborhood,hot,463
9,neighborhood,hot,465
9,neighborhood,hot,468
9,neighborhood,hot,489
9,neighborhood,hot,493
9,neighborhood,hot,494
9,neighborhood,hot,505
9,neighborhood,hot,506
9,neighborhood,hot,513
9,neighborhood,hot,521
9,neighborhood,hot,527
9,neighborhood,hot,531
9,neighborhood,hot,534
9,neighborhood,hot,537
9,neighborhood,hot,545
9,neighborhood,hot,550
9,neighborhood,hot,552
9,neighborhood,hot,560
9,neighborhood,hot,594
9,neighborhood,hot,599
9,neighborhood,hot,600
9,neighborhood,hot,612
9,neighborhood,hot,617
9,neighborhood,hot,621
9,neighborhood,hot,631
9,neighborhood,hot,639
9,neighborhood,hot,640
9,neighborhood,hot,657
9,neighborhood,hot,668
9,neighborhood,hot,669
9,neighborhood,hot,695
9,neighborhood,hot,710
9,neighborhood,hot,714
9,neighborhood,hot,715
9,neighborhood,hot,720
9,neighborhood,hot,732
9,neighborhood,hot,733
9,neighborhood,hot,736
9,neighborhood,hot,746
9,neighborhood,hot,759
9,neighborhood,hot,765
9,neighborhood,hot,783
9,neighborhood,hot,786
9,neighborhood,hot,793
9,neighborhood,hot,797
9,neighborhood,hot,800
9,neighborhood,hot,801
9,state,cold,128
9,state,cold,314
9,state,cold,480
9,state,cold,499
9,state,cold,574
9,state,cold,686
9,state,cold,706
9,state,cold,750
9,state,hot,103
9,state,hot,104
9,state,hot,120
9,state,hot,124
9,state,hot,145
9,state,hot,150
9,state,hot,154
9,state,hot,172
9,state,hot,174
9,state,hot,188
9,state,hot,189
9,state,hot,193
9,state,hot,216
9,state,hot,222
9,state,hot,233
9,state,hot,238
9,state,hot,252
9,state,hot,259
9,state,hot,279
9,state,hot,287
9,state,hot,295
9,state,hot,303
9,state,hot,310
9,state,hot,313
9,state,hot,315
9,state,hot,329
9,state,hot,330
9,state,hot,331
9,state,hot,343
9,state,hot,350
9,state,hot,351
9,state,hot,353
9,state,hot,354
9,state,hot,355
9,state,hot,359
9,state,hot,361
9,state,hot,362
9,state,hot,373
9,state,hot,387
9,state,hot,395
9,state,hot,403
9,state,hot,407
9,state,hot,411
9,state,hot,416
9,state,hot,421
9,state,hot,429
9,state,hot,450
9,state,hot,465
9,state,hot,468
9,state,hot,489
9,state,hot,505
9,state,hot,521
9,state,hot,531
9,state,hot,534
9,state,hot,546
9,state,hot,600
9,state,hot,613
9,state,hot,617
9,state,hot,640
9,state,hot,657
9,state,hot,714
9,state,hot,720
9,state,hot,735
9,state,hot,746
9,state,hot,765
9,state,hot,767
9,state,hot,800
10,neighborhood,cold,112
10,neighborhood,cold,119
10,neighborhood,cold,127
10,neighborhood,cold,128
10,neighborhood,cold,137
10,neighborhood,cold,142
10,neighborhood,cold,147
10,neighborhood,cold,151
10,neighborhood,cold,176
10,neighborhood,cold,187
10,neighborhood,cold,198
10,neighborhood,cold,204
10,neighborhood,cold,211
10,neighborhood,cold,221
10,neighborhood,cold,227
10,neighborhood,cold,229
10,neighborhood,cold,240
10,neighborhood,cold,242
10,neighborhood,cold,254
10,neighborhood,cold,266
10,neighborhood,cold,275
10,neighborhood,cold,284
10,neighborhood,cold,286
10,neighborhood,cold,302
10,neighborhood,cold,309
10,neighborhood,cold,342
10,neighborhood,cold,374
10,neighborhood,cold,393
10,neighborhood,cold,410
10,neighborhood,cold,414
10,neighborhood,cold,415
10,neighborhood,cold,427
10,neighborhood,cold,434
10,neighborhood,cold,437
10,neighborhood,cold,443
10,neighborhood,cold,447
10,neighborhood,cold,455
10,neighborhood,cold,471
10,neighborhood,cold,475
10,neighborhood,cold,477
10,neighborhood,cold,482
10,neighborhood,cold,499
10,neighborhood,cold,502
10,neighborhood,cold,504
10,neighborhood,cold,517
10,neighborhood,cold,528
10,neighborhood,cold,532
10,neighborhood,cold,534
10,neighborhood,cold,540
10,neighborhood,cold,550
10,neighborhood,cold,562
10,neighborhood,cold,574
10,neighborhood,cold,578
10,neighborhood,cold,587
10,neighborhood,cold,608
10,neighborhood,cold,609
10,neighborhood,cold,610
10,neighborhood,cold,613
10,neighborhood,cold,622
10,neighborhood,cold,623
10,neighborhood,cold,634
10,neighborhood,cold,644
10,neighborhood,cold,647
10,neighborhood,cold,658
10,neighborhood,cold,659
10,neighborhood,cold,684
10,neighborhood,cold,686
10,neighborhood,cold,693
10,neighborhood,cold,723
10,neighborhood,cold,730
10,neighborhood,cold,735
10,neighborhood,cold,767
10,neighborhood,cold,773
10,neighborhood,cold,787
10,neighborhood,cold,798
10,neighborhood,cold,801
10,neighborhood,cold,810
10,neighborhood,cold,814
10,neighborhood,cold,817
10,neighborhood,hot,103
10,neighborhood,hot,104
10,neighborhood,hot,108
10,neighborhood,hot,110
10,neighborhood,hot,124
10,neighborhood,hot,134
10,neighborhood,hot,139
10,neighborhood,hot,145
10,neighborhood,hot,148
10,neighborhood,hot,150
10,neighborhood,hot,155
10,neighborhood,hot,158
10,neighborhood,hot,168
10,neighborhood,hot,174
10,neighborhood,hot,188
10,neighborhood,hot,193
10,neighborhood,hot,200
10,neighborhood,hot,207
10,neighborhood,hot,216
10,neighborhood,hot,222
10,neighborhood,hot,226
10,neighborhood,hot,233
10,neighborhood,hot,236
10,neighborhood,hot,251
10,neighborhood,hot,252
10,neighborhood,hot,259
10,neighborhood,hot,278
10,neighborhood,hot,280
10,neighborhood,hot,287
10,neighborhood,hot,290
10,neighborhood,hot,296
10,neighborhood,hot,304
10,neighborhood,hot,310
10,neighborhood,hot,313
10,neighborhood,hot,317
10,neighborhood,hot,324
10,neighborhood,hot,325
10,neighborhood,hot,329
10,neighborhood,hot,331
10,neighborhood,hot,332
10,neighborhood,hot,346
10,neighborhood,hot,351
10,neighborhood,hot,354
10,neighborhood,hot,355
10,neighborhood,hot,356
10,neighborhood,hot,359
10,neighborhood,hot,361
10,neighborhood,hot,362
10,neighborhood,hot,368
10,neighborhood,hot,369
10,neighborhood,hot,375
10,neighborhood,hot,377
10,neighborhood,hot,387
10,neighborhood,hot,389
10,neighborhood,hot,390
10,neighborhood,hot,396
10,neighborhood,hot,403
10,neighborhood,hot,407
10,neighborhood,hot,409
10,neighborhood,hot,411
10,neighborhood,hot,420
10,neighborhood,hot,423
10,neighborhood,hot,424
10,neighborhood,hot,429
10,neighborhood,hot,431
10,neighborhood,hot,446
10,neighborhood,hot,449
10,neighborhood,hot,450
10,neighborhood,hot,459
10,neighborhood,hot,460
10,neighborhood,hot,463
10,neighborhood,hot,467
10,neighborhood,hot,468
10,neighborhood,hot,474
10,neighborhood,hot,480
10,neighborhood,hot,489
10,neighborhood,hot,490
10,neighborhood,hot,493
10,neighborhood,hot,494
10,neighborhood,hot,513
10,neighborhood,hot,521
10,neighborhood,hot,527
10,neighborhood,hot,531
10,neighborhood,hot,535
10,neighborhood,hot,545
10,neighborhood,hot,546
10,neighborhood,hot,552
10,neighborhood,hot,583
10,neighborhood,hot,600
10,neighborhood,hot,607
10,neighborhood,hot,617
10,neighborhood,hot,624
10,neighborhood,hot,639
10,neighborhood,hot,640
10,neighborhood,hot,656
10,neighborhood,hot,657
10,neighborhood,hot,709
10,neighborhood,hot,714
10,neighborhood,hot,715
10,neighborhood,hot,720
10,neighborhood,hot,727
10,neighborhood,hot,733
10,neighborhood,hot,736
10,neighborhood,hot,742
10,neighborhood,hot,746
10,neighborhood,hot,756
10,neighborhood,hot,759
10,neighborhood,hot,769
10,neighborhood,hot,783
10,neighborhood,hot,791
10,neighborhood,hot,793
10,neighborhood,hot,803
10,neighborhood,hot,812
10,neighborhood,hot,816
10,state,cold,128
10,state,cold,164
10,state,cold,302
10,state,cold,352
10,state,cold,414
10,state,cold,416
10,state,cold,524
10,state,cold,574
10,state,cold,610
10,state,cold,653
10,state,cold,686
10,state,hot,103
10,state,hot,104
10,state,hot,110
10,state,hot,124
10,state,hot,148
10,state,hot,149
10,state,hot,150
10,state,hot,158
10,state,hot,168
10,state,hot,171
10,state,hot,188
10,state,hot,193
10,state,hot,216
10,state,hot,222
10,state,hot,226
10,state,hot,233
10,state,hot,238
10,state,hot,259
10,state,hot,278
10,state,hot,287
10,state,hot,290
10,state,hot,295
10,state,hot,310
10,state,hot,311
10,state,hot,313
10,state,hot,315
10,state,hot,329
10,state,hot,331
10,state,hot,334
10,state,hot,343
10,state,hot,350
10,state,hot,351
10,state,hot,355
10,state,hot,359
10,state,hot,361
10,state,hot,362
10,state,hot,375
10,state,hot,377
10,state,hot,379
10,state,hot,387
10,state,hot,403
10,state,hot,407
10,state,hot,409
10,state,hot,411
10,state,hot,424
10,state,hot,429
10,state,hot,431
10,state,hot,444
10,state,hot,450
10,state,hot,463
10,state,hot,465
10,state,hot,467
10,state,hot,468
10,state,hot,480
10,state,hot,490
10,state,hot,493
10,state,hot,505
10,state,hot,513
10,state,hot,521
10,state,hot,531
10,state,hot,546
10,state,hot,583
10,state,hot,586
10,state,hot,600
10,state,hot,613
10,state,hot,632
10,state,hot,639
10,state,hot,640
10,state,hot,650
10,state,hot,714
10,state,hot,720
10,state,hot,722
10,state,hot,742
10,state,hot,746
10,state,hot,770
10,state,hot,803
10,state,hot,816
11,neighborhood,cold,112
11,neighborhood,cold,119
11,neighborhood,cold,121
11,neighborhood,cold,127
11,neighborhood,cold,137
11,neighborhood,cold,139
11,neighborhood,cold,142
11,neighborhood,cold,152
11,neighborhood,cold,153
11,neighborhood,cold,154
11,neighborhood,cold,176
11,neighborhood,cold,186
11,neighborhood,cold,198
11,neighborhood,cold,201
11,neighborhood,cold,203
11,neighborhood,cold,204
11,neighborhood,cold,212
11,neighborhood,cold,221
11,neighborhood,cold,227
11,neighborhood,cold,240
11,neighborhood,cold,242
11,neighborhood,cold,257
11,neighborhood,cold,264
11,neighborhood,cold,267
11,neighborhood,cold,275
11,neighborhood,cold,276
11,neighborhood,cold,279
11,neighborhood,cold,282
11,neighborhood,cold,299
11,neighborhood,cold,318
11,neighborhood,cold,348
11,neighborhood,cold,357
11,neighborhood,cold,412
11,neighborhood,cold,414
11,neighborhood,cold,434
11,neighborhood,cold,436
11,neighborhood,cold,438
11,neighborhood,cold,442
11,neighborhood,cold,443
11,neighborhood,cold,455
11,neighborhood,cold,471
11,neighborhood,cold,475
11,neighborhood,cold,482
11,neighborhood,cold,498
11,neighborhood,cold,499
11,neighborhood,cold,512
11,neighborhood,cold,514
11,neighborhood,cold,517
11,neighborhood,cold,528
11,neighborhood,cold,532
11,neighborhood,cold,539
11,neighborhood,cold,566
11,neighborhood,cold,574
11,neighborhood,cold,603
11,neighborhood,cold,609
11,neighborhood,cold,610
11,neighborhood,cold,613
11,neighborhood,cold,614
11,neighborhood,cold,622
11,neighborhood,cold,623
11,neighborhood,cold,633
11,neighborhood,cold,644
11,neighborhood,cold,645
11,neighborhood,cold,651
11,neighborhood,cold,659
11,neighborhood,cold,663
11,neighborhood,cold,669
11,neighborhood,cold,684
11,neighborhood,cold,686
11,neighborhood,cold,693
11,neighborhood,cold,699
11,neighborhood,cold,701
11,neighborhood,cold,708
11,neighborhood,cold,710
11,neighborhood,cold,713
11,neighborhood,cold,716
11,neighborhood,cold,723
11,neighborhood,cold,727
11,neighborhood,cold,732
11,neighborhood,cold,734
11,neighborhood,cold,757
11,neighborhood,cold,760
11,neighborhood,cold,774
11,neighborhood,cold,775
11,neighborhood,cold,784
11,neighborhood,cold,787
11,neighborhood,cold,791
11,neighborhood,cold,798
11,neighborhood,cold,812
11,neighborhood,cold,814
11,neighborhood,cold,817
11,neighborhood,hot,103
11,neighborhood,hot,104
11,neighborhood,hot,108
11,neighborhood,hot,109
11,neighborhood,hot,117
11,neighborhood,hot,120
11,neighborhood,hot,134
11,neighborhood,hot,144
11,neighborhood,hot,145
11,neighborhood,hot,148
11,neighborhood,hot,150
11,neighborhood,hot,155
11,neighborhood,hot,158
11,neighborhood,hot,168
11,neighborhood,hot,171
11,neighborhood,hot,174
11,neighborhood,hot,179
11,neighborhood,hot,181
11,neighborhood,hot,188
11,neighborhood,hot,193
11,neighborhood,hot,194
11,neighborhood,hot,207
11,neighborhood,hot,216
11,neighborhood,hot,222
11,neighborhood,hot,233
11,neighborhood,hot,251
11,neighborhood,hot,252
11,neighborhood,hot,254
11,neighborhood,hot,256
11,neighborhood,hot,261
11,neighborhood,hot,280
11,neighborhood,hot,283
11,neighborhood,hot,287
11,neighborhood,hot,290
11,neighborhood,hot,296
11,neighborhood,hot,305
11,neighborhood,hot,310
11,neighborhood,hot,311
11,neighborhood,hot,313
11,neighborhood,hot,316
11,neighborhood,hot,317
11,neighborhood,hot,321
11,neighborhood,hot,322
11,neighborhood,hot,324
11,neighborhood,hot,326
11,neighborhood,hot,329
11,neighborhood,hot,331
11,neighborhood,hot,332
11,neighborhood,hot,334
11,neighborhood,hot,340
11,neighborhood,hot,343
11,neighborhood,hot,345
11,neighborhood,hot,346
11,neighborhood,hot,351
11,neighborhood,hot,354
11,neighborhood,hot,355
11,neighborhood,hot,356
11,neighborhood,hot,358
11,neighborhood,hot,359
11,neighborhood,hot,361
11,neighborhood,hot,362
11,neighborhood,hot,368
11,neighborhood,hot,375
11,neighborhood,hot,380
11,neighborhood,hot,387
11,neighborhood,hot,398
11,neighborhood,hot,400
11,neighborhood,hot,403
11,neighborhood,hot,407
11,neighborhood,hot,408
11,neighborhood,hot,409
11,neighborhood,hot,419
11,neighborhood,hot,420
11,neighborhood,hot,423
11,neighborhood,hot,429
11,neighborhood,hot,446
11,neighborhood,hot,449
11,neighborhood,hot,450
11,neighborhood,hot,459
11,neighborhood,hot,463
11,neighborhood,hot,465
11,neighborhood,hot,467
11,neighborhood,hot,468
11,neighborhood,hot,478
11,neighborhood,hot,490
11,neighborhood,hot,493
11,neighborhood,hot,494
11,neighborhood,hot,521
11,neighborhood,hot,527
11,neighborhood,hot,531
11,neighborhood,hot,533
11,neighborhood,hot,545
11,neighborhood,hot,546
11,neighborhood,hot,560
11,neighborhood,hot,562
11,neighborhood,hot,569
11,neighborhood,hot,583
11,neighborhood,hot,596
11,neighborhood,hot,599
11,neighborhood,hot,600
11,neighborhood,hot,612
11,neighborhood,hot,617
11,neighborhood,hot,631
11,neighborhood,hot,639
11,neighborhood,hot,640
11,neighborhood,hot,656
11,neighborhood,hot,661
11,neighborhood,hot,685
11,neighborhood,hot,714
11,neighborhood,hot,729
11,neighborhood,hot,736
11,neighborhood,hot,746
11,neighborhood,hot,752
11,neighborhood,hot,756
11,neighborhood,hot,759
11,neighborhood,hot,761
11,neighborhood,hot,763
11,neighborhood,hot,765
11,neighborhood,hot,766
11,neighborhood,hot,769
11,neighborhood,hot,780
11,neighborhood,hot,783
11,neighborhood,hot,797
11,neighborhood,hot,816
11,state,cold,153
11,state,cold,154
11,state,cold,201
11,state,cold,276
11,state,cold,307
11,state,cold,352
11,state,cold,363
11,state,cold,371
11,state,cold,414
11,state,cold,441
11,state,cold,475
11,state,cold,476
11,state,cold,480
11,state,cold,574
11,state,cold,576
11,state,cold,610
11,state,cold,645
11,state,cold,686
11,state,cold,693
11,state,cold,713
11,state,cold,723
11,state,cold,728
11,state,cold,775
11,state,cold,784
11,state,cold,794
11,state,cold,801
11,state,cold,804
11,state,hot,103
11,state,hot,104
11,state,hot,117
11,state,hot,120
11,state,hot,145
11,state,hot,150
11,state,hot,155
11,state,hot,158
11,state,hot,159
11,state,hot,171
11,state,hot,174
11,state,hot,178
11,state,hot,179
11,state,hot,188
11,state,hot,193
11,state,hot,216
11,state,hot,218
11,state,hot,222
11,state,hot,251
11,state,hot,252
11,state,hot,259
11,state,hot,272
11,state,hot,283
11,state,hot,287
11,state,hot,290
11,state,hot,295
11,state,hot,310
11,state,hot,311
11,state,hot,313
11,state,hot,315
11,state,hot,316
11,state,hot,321
11,state,hot,322
11,state,hot,331
11,state,hot,334
11,state,hot,340
11,state,hot,343
11,state,hot,350
11,state,hot,351
11,state,hot,354
11,state,hot,355
11,state,hot,359
11,state,hot,361
11,state,hot,362
11,state,hot,375
11,state,hot,387
11,state,hot,395
11,state,hot,403
11,state,hot,407
11,state,hot,409
11,state,hot,416
11,state,hot,421
11,state,hot,429
11,state,hot,435
11,state,hot,444
11,state,hot,445
11,state,hot,450
11,state,hot,465
11,state,hot,467
11,state,hot,468
11,state,hot,489
11,state,hot,490
11,state,hot,493
11,state,hot,521
11,state,hot,531
11,state,hot,533
11,state,hot,546
11,state,hot,570
11,state,hot,583
11,state,hot,586
11,state,hot,592
11,state,hot,600
11,state,hot,613
11,state,hot,639
11,state,hot,702
11,state,hot,720
11,state,hot,725
11,state,hot,729
11,state,hot,746
11,state,hot,765
11,state,hot,769
11,state,hot,770
11,state,hot,816
12,neighborhood,cold,112
12,neighborhood,cold,116
12,neighborhood,cold,119
12,neighborhood,cold,121
12,neighborhood,cold,126
12,neighborhood,cold,129
12,neighborhood,cold,137
12,neighborhood,cold,139
12,neighborhood,cold,147
12,neighborhood,cold,153
12,neighborhood,cold,197
12,neighborhood,cold,200
12,neighborhood,cold,204
12,neighborhood,cold,206
12,neighborhood,cold,215
12,neighborhood,cold,221
12,neighborhood,cold,240
12,neighborhood,cold,242
12,neighborhood,cold,255
12,neighborhood,cold,257
12,neighborhood,cold,275
12,neighborhood,cold,284
12,neighborhood,cold,286
12,neighborhood,cold,301
12,neighborhood,cold,307
12,neighborhood,cold,330
12,neighborhood,cold,335
12,neighborhood,cold,336
12,neighborhood,cold,337
12,neighborhood,cold,341
12,neighborhood,cold,342
12,neighborhood,cold,357
12,neighborhood,cold,363
12,neighborhood,cold,373
12,neighborhood,cold,378
12,neighborhood,cold,382
12,neighborhood,cold,383
12,neighborhood,cold,394
12,neighborhood,cold,400
12,neighborhood,cold,412
12,neighborhood,cold,414
12,neighborhood,cold,422
12,neighborhood,cold,425
12,neighborhood,cold,434
12,neighborhood,cold,443
12,neighborhood,cold,448
12,neighborhood,cold,473
12,neighborhood,cold,482
12,neighborhood,cold,484
12,neighborhood,cold,485
12,neighborhood,cold,492
12,neighborhood,cold,499
12,neighborhood,cold,502
12,neighborhood,cold,504
12,neighborhood,cold,512
12,neighborhood,cold,523
12,neighborhood,cold,528
12,neighborhood,cold,532
12,neighborhood,cold,537
12,neighborhood,cold,540
12,neighborhood,cold,547
12,neighborhood,cold,548
12,neighborhood,cold,551
12,neighborhood,cold,566
12,neighborhood,cold,568
12,neighborhood,cold,574
12,neighborhood,cold,575
12,neighborhood,cold,576
12,neighborhood,cold,594
12,neighborhood,cold,599
12,neighborhood,cold,603
12,neighborhood,cold,605
12,neighborhood,cold,608
12,neighborhood,cold,610
12,neighborhood,cold,620
12,neighborhood,cold,623
12,neighborhood,cold,644
12,neighborhood,cold,645
12,neighborhood,cold,659
12,neighborhood,cold,663
12,neighborhood,cold,681
12,neighborhood,cold,684
12,neighborhood,cold,686
12,neighborhood,cold,694
12,neighborhood,cold,697
12,neighborhood,cold,707
12,neighborhood,cold,708
12,neighborhood,cold,716
12,neighborhood,cold,725
12,neighborhood,cold,735
12,neighborhood,cold,738
12,neighborhood,cold,757
12,neighborhood,cold,760
12,neighborhood,cold,773
12,neighborhood,cold,787
12,neighborhood,cold,791
12,neighborhood,cold,796
12,neighborhood,cold,798
12,neighborhood,cold,799
12,neighborhood,cold,801
12,neighborhood,cold,817
12,neighborhood,cold,819
12,neighborhood,hot,104
12,neighborhood,hot,108
12,neighborhood,hot,115
12,neighborhood,hot,117
12,neighborhood,hot,120
12,neighborhood,hot,123
12,neighborhood,hot,134
12,neighborhood,hot,144
12,neighborhood,hot,148
12,neighborhood,hot,149
12,neighborhood,hot,159
12,neighborhood,hot,165
12,neighborhood,hot,174
12,neighborhood,hot,179
12,neighborhood,hot,181
12,neighborhood,hot,188
12,neighborhood,hot,193
12,neighborhood,hot,194
12,neighborhood,hot,207
12,neighborhood,hot,216
12,neighborhood,hot,218
12,neighborhood,hot,222
12,neighborhood,hot,230
12,neighborhood,hot,233
12,neighborhood,hot,246
12,neighborhood,hot,251
12,neighborhood,hot,252
12,neighborhood,hot,256
12,neighborhood,hot,261
12,neighborhood,hot,265
12,neighborhood,hot,268
12,neighborhood,hot,270
12,neighborhood,hot,271
12,neighborhood,hot,280
12,neighborhood,hot,283
12,neighborhood,hot,287
12,neighborhood,hot,290
12,neighborhood,hot,303
